_step,diag/group_gap_count,prompt_length/clip_ratio,critic/score/max,timing_per_token_ms/ref,critic/advantages/mean,actor/grad_norm,critic/rewards_sum/min,global_seqlen/min,critic/returns/max,val-core/alfworld/reward/mean@94,diag/adv_teacher_sample_mean,critic/returns/mean,val-aux/alfworld/reward/worst@64/std,critic/rewards_sum/mean,luffy/total_onpolicy_kept,critic/rewards_onpolicy/count,response_length/min,diag/adv_onpolicy_token_mean,actor/kl_coef,response_length/clip_ratio,exp_mask_ratio,val-aux/alfworld/reward/best@64/mean,timing_per_token_ms/gen,timing_s/update_actor,training/epoch,val-aux/alfworld/reward/best@16/mean,actor/on_pg_clipfrac,diag/group_teacher_minus_on_reward_mean,actor/kl_loss,global_seqlen/max,val-aux/alfworld/reward/best@64/std,global_seqlen/mean,timing_s/adv,val-aux/alfworld/reward/worst@94/std,critic/advantages/min,critic/rewards_onpolicy/min,luffy/tasks_with_full_teacher,actor/pg_loss,training/num_term_traj,critic/rewards_onpolicy/max,critic/rewards_teacher/mean,timing_s/reward,val-aux/alfworld/reward/worst@2/std,perf/cpu_memory_used_gb,val-aux/alfworld/reward/best@16/std,diag/adv_teacher_token_mean,val-aux/alfworld/reward/best@2/std,timing_s/gen,val-aux/alfworld/reward/worst@8/mean,_timestamp,diag/onpolicy_adv_pos_ratio,luffy/total_teacher_rollouts,perf/max_memory_reserved_gb,val-aux/alfworld/reward/std@2,critic/returns/min,diag/reward_teacher_mean,val-aux/alfworld/reward/worst@2/mean,val-aux/alfworld/reward/worst@32/mean,actor/lr,global_seqlen/balanced_min,actor/on_pg_loss,global_seqlen/minmax_diff,actor/on_pg_clipfrac_lower,val-aux/alfworld/reward/worst@94/mean,actor/ppo_kl,val-aux/alfworld/reward/std@3,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/worst@32/std,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/worst@4/mean,val-aux/alfworld/reward/best@32/mean,timing_s/old_log_prob,val-aux/alfworld/reward/worst@3/std,val-aux/alfworld/reward/worst@16/mean,perf/throughput,perf/total_num_tokens,luffy/tasks_without_teacher,luffy/tasks_with_partial_teacher,timing_s/dump_rollout_generations,perf/max_memory_allocated_gb,training/global_step,diag/group_teacher_minus_on_reward_std,val-aux/alfworld/reward/best@2/mean,val-aux/alfworld/reward/worst@8/std,prompt_length/max,diag/reward_onpolicy_mean,diag/entropy_onpolicy_token_mean,diag/entropy_teacher_token_mean,prompt_length/mean,timing_per_token_ms/adv,diag/teacher_adv_pos_ratio,critic/score/mean,luffy/onpolicy_replaced_by_teacher,perf/time_per_step,diag/adv_onpolicy_sample_mean,timing_per_token_ms/update_actor,diag/entropy_offpolicy_token_mean,val-aux/alfworld/reward/best@4/mean,diag/teacher_token_ratio,timing_s/step,val-aux/alfworld/reward/worst@4/std,critic/advantages/max,val-aux/alfworld/reward/mean@3,val-core/alfworld/reward/best@94/mean,timing_s/testing,critic/rewards_onpolicy/mean,critic/rewards_teacher/min,critic/rewards_last/max,timing_s/ref,val-aux/alfworld/reward/best@3/mean,perf/mfu/actor,critic/score/min,critic/rewards/max,prompt_length/min,critic/rewards_sum/max,critic/rewards_teacher/count,diag/entropy_onpolicy_token_std,critic/rewards_last/min,diag/exp_token_ratio,critic/rewards_last/mean,global_seqlen/balanced_max,val-aux/alfworld/reward/best@32/std,critic/rewards_teacher/max,val-core/alfworld/reward/best@94/std,val-aux/alfworld/reward/best@4/std,response_length/mean,val-aux/alfworld/reward/std@94,val-aux/alfworld/reward/worst@16/std,val-aux/alfworld/reward/best@3/std,training/num_not_none_traj,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/best@8/mean,_runtime,val-aux/alfworld/reward/mean@1,critic/rewards/mean,critic/rewards/min,actor/entropy_loss,response_length/max,val-aux/alfworld/reward/worst@64/mean,actor/off_pg_loss
49,7,0.109375,1,0.008805600065088792,-0.019146814942359924,2.0947482585906982,0,55392,2.4748666286468506,,0.08844415098428726,-0.019146814942359924,,0.546875,57,57,458,-0.029034562408924103,0.001,0.015625,0.0025217600632458925,,1.190294054835433,11.643448375165462,0,,0,0.4285714285714285,0.3773209750652313,95414,,75588.0,0.12980804964900017,,-1.6201815605163574,0,7,0.14479449577629566,31,1,1,0.004723735153675079,,265.9789009094238,,1.2887848615646362,,330.9231725372374,,1767974806.2907465,0.3684210479259491,7,97.23046875,,-1.6201815605163574,1,,,1e-06,75579,0.22862818837165833,40022,0,,0,,,,,,,2.9639519937336445,,,216.8654771743256,302352,1,0,0.18050814047455788,75.69169425964355,49,0.29574238257529467,,,696,0.4912280738353729,0.09688323736190796,0.37880977988243103,380.21875,0.0004293275706759015,0.8571428656578064,0.546875,7,348.54786932840943,-0.013300076127052307,0.03850957948075575,0.37880977988243103,,0.007503111381083727,348.54786932840943,,2.4748666286468506,,,,0.4912280738353729,1,1,2.6623907908797264,,0.17904482569157065,0,1,275,1,7,0.40048733353614807,0,0.007503111381083727,0.546875,75594,,1,,,4344.03125,,,,64,,,18032.196759571,,0.546875,0,0.09899856895208359,12229,,-0.08383369259536266
50,8,0.109375,1,0.013842180700327104,-0.05406631529331207,1.985468864440918,0,19193,0.935412585735321,0.574468085106383,0.05671015381813049,-0.05406631529331207,0.0,0.8125,56,56,473,-0.06133318319916725,0.001,0.015625,0.00393289141356945,1.0,0.7845300115283866,8.658395443111658,0,1.0,0,0.2142857142857143,0.5123991370201111,53431,0.0,36840.5,0.07909128814935684,0.0,-2.4748666286468506,0,8,0.04118530638515949,52,1,1,0.0015735067427158356,0.23710933280618368,266.1241683959961,0.0,0.4158129096031189,0.2576372350948267,100.75875844061375,0.009,1767978596.4658036,0.4107142984867096,8,97.23046875,0.16666666666666666,-2.4748666286468506,1,0.27453333333333335,0.0,1e-06,36837,0.04118530638515949,34238,0,0.0,0,0.35355339059327373,0.0,0.0,0.16666666666666666,0.087,1.0,2.3662576265633106,0.20940048535193334,0.0,9.720095240445403,147362,0,0,0.09659284353256226,75.69169425964355,50,0.21428571428571427,0.554,0.09444045743218316,318,0.7857142686843872,0.1505793333053589,0.40722596645355225,295.78125,0.0005367142692780828,0.625,0.8125,8,3790.137759834528,-0.013954573310911655,0.05875595773070166,0.40722596645355225,0.965,0.015229849144816399,3790.137759834528,0.28183505814571763,0.935412585735321,0.5833333333333333,1.0,3676.121510863304,0.7857142686843872,1,1,2.039811432361603,0.840875,0.10656745274701604,0,1,275,1,8,0.5081934928894043,0,0.015229849144816399,0.8125,36843,0.0,1,0.0,0.1837797594948911,2006.75,0.4944234058988191,0.0,0.27352316746071464,64,0.34650000000000003,1.0,18327.321276427,0.44285714285714284,0.8125,0,0.1544879972934723,7453,0.0,0.0
51,8,0.109375,1,0.011473075774519618,-0.07847150415182114,2.302767515182495,0,43250,1.20761239528656,,0.07036639004945755,-0.07847150415182114,,0.703125,56,56,467,-0.08548399060964584,0.001,0.015625,0.0019418266601860523,,1.4435474787148193,10.169982962310314,0,,0,0.3392857142857143,0.45284879207611084,66345,,53475.0,0.10170663520693779,,-2.4748666286468506,0,8,-0.06944025307893753,43,1,1,0.003178216516971588,,267.49645614624023,,0.6088418364524841,,279.42748545482755,,1767978891.5905247,0.4107142984867096,8,97.23046875,,-2.4748666286468506,1,,,1e-06,52373,-0.0008259117603302002,23095,0,,0,,,,,,,2.7793441228568554,,,181.203952237965,213900,0,0,0.14574101194739342,75.69169425964355,51,0.24679062430509383,,,396,0.6607142686843872,0.1348322629928589,0.35118338465690613,317.65625,0.0004754868406121449,0.75,0.703125,8,295.10945726931095,-0.027538347989320755,0.047545502395092636,0.35118338465690613,,0.010099705308675766,295.10945726931095,,1.20761239528656,,,,0.6607142686843872,1,1,2.4540909081697464,,0.13879077959974462,0,1,275,1,8,0.4746900200843811,0,0.010099705308675766,0.703125,56738,,1,,,3024.53125,,,,64,,,18649.626928213,,0.703125,0,0.1370173543691635,15335,,-0.06861434131860733
52,8,0.109375,1,0.008009134671737311,-0.06358963996171951,1.901534080505371,0,64062,2.4748666286468506,,0.10770853608846664,-0.06358963996171951,,0.546875,56,56,669,-0.07357145100831985,0.001,0.015625,0.0024777124635875225,,1.0013540797845657,11.206391550600529,0,,0,0.5178571428571428,0.44587603211402893,120459,,82437.25,0.10415035858750343,,-2.4748666286468506,0,8,-0.2372590620070696,29,1,1,0.003780227154493332,,267.8109931945801,,1.1396355628967285,,305.2397600784898,,1767979213.8961217,0.4821428656578064,8,97.23046875,,-2.4748666286468506,1,,,1e-06,82261,-0.04349320940673351,56397,0,,0,,,,,,,2.8574243523180485,,,255.80179023150214,329749,0,0,0.19281190633773804,75.69169425964355,52,0.27606472917393404,,,546,0.4821428656578064,0.11144917458295822,0.3432158827781677,389.40625,0.000315847382668343,1.0,0.546875,8,322.27002760767937,-0.037409842014312744,0.03398461117577469,0.3432158827781677,,0.008227617479860783,322.27002760767937,,2.4748666286468506,,,,0.4821428656578064,1,1,2.6410041488707066,,0.20196462528963927,0,1,275,1,8,0.43439632654190063,0,0.008227617479860783,0.546875,82931,,1,,,4762.921875,,,,64,,,18913.063341742,,0.546875,0,0.11335606127977371,15270,,-0.19376585260033607
53,8,0.109375,1,0.01021702610130752,-0.03253383934497833,2.201741933822632,0,31588,2.4748666286468506,,0.1102660596370697,-0.03253383934497833,,0.625,56,56,456,-0.0484745129942894,0.001,0.015625,0.0034145524259656668,,0.9422483306255748,11.688636738806963,0,,0,0.4285714285714286,0.2654675841331482,92299,,70764.25,0.1125246211886406,,-2.4748666286468506,0,8,-0.17148620076477528,34,1,1,0.0016530044376850128,,268.05276107788086,,1.1938294172286987,,245.4104622080922,,1767979477.3324516,0.3214285671710968,8,97.23046875,,-2.4748666286468506,1,,,1e-06,70761,0.07891416363418102,60711,0,,0,,,,,,,3.095660764724016,,,268.6382177190575,283057,0,0,0.19412342086434364,75.69169425964355,53,0.3642156795423418,,,711,0.5714285969734192,0.1040974035859108,0.40267041325569153,353.203125,0.0003975334338618744,0.75,0.625,8,263.4184018969536,-0.020974140614271164,0.041294286093638256,0.40267041325569153,,0.012831538915634155,263.4184018969536,,2.4748666286468506,,,,0.5714285969734192,1,1,2.8920007571578026,,0.16794061762083967,0,1,275,1,8,0.42154449224472046,0,0.012831538915634155,0.625,70770,,1,,,4069.5625,,,,64,,,19277.841949991,,0.625,0,0.1079285591840744,14582,,-0.2504003643989563
54,8,0.109375,1,0.008676976217972416,-0.057459067553281784,2.380000114440918,0,40817,1.6201815605163574,,0.10435754805803299,-0.057459067553281784,,0.5,56,56,736,-0.06631091982126236,0.001,0.015625,0.002596276579424739,,1.182660254027185,11.666906632483006,0,,0,0.5714285714285714,0.2731603682041168,100282,,78999.5,0.20094985514879227,,-2.4748666286468506,0,8,0.05828765407204628,28,1,1,0.004929691553115845,,268.3655548095703,,1.1798866987228394,,346.9842399097979,,1767979842.1112103,0.4285714328289032,8,97.23046875,,-2.4748666286468506,1,,,1e-06,78994,0.11143609508872032,59465,0,,0,,,,,,,2.9721444733440876,,,216.57772641224162,315998,0,0,0.1664617843925953,75.69169425964355,54,0.23690177073967142,,,494,0.4285714328289032,0.11621133238077164,0.31381869316101074,353.203125,0.0006359212879473676,1.0,0.5,8,364.76280967891216,-0.030896319076418877,0.03692082428522651,0.31381869316101074,,0.007103100419044495,364.76280967891216,,1.6201815605163574,,,,0.4285714328289032,1,1,2.7419071309268475,,0.18449790584043727,0,1,275,1,8,0.44626182317733765,0,0.007103100419044495,0.5,79009,,1,,,4584.265625,,,,64,,,19563.915490251,,0.5,0,0.11761494725942612,12048,,-0.05314844101667404
55,8,0.109375,1,0.008535954533321026,-0.021539190784096718,2.6402292251586914,0,62356,2.4748666286468506,,0.12021782994270325,-0.021539190784096718,,0.546875,56,56,440,-0.03844356909394264,0.001,0.015625,0.003364068455994129,,0.9452095638643679,11.172604154795408,0,,0,0.5178571428571429,0.3158721625804901,111524,,77119.0,0.10894358530640602,,-2.4748666286468506,0,8,0.10939370468258858,30,1,1,0.001831796020269394,,268.49536895751953,,1.614838719367981,,269.0104227140546,,1767980128.1847258,0.2321428507566452,8,97.23046875,,-2.4748666286468506,1,,,1e-06,77109,0.10939370468258858,49168,0,,0,,,,,,,2.9213937036693096,,,269.5911314099048,308476,0,0,0.17499861493706703,75.69169425964355,55,0.4161135784903944,,,694,0.4821428656578064,0.103999063372612,0.38391247391700745,373.0,0.00035316713555156974,0.75,0.546875,8,286.0591132827103,-0.02321324124932289,0.03621871443741299,0.38391247391700745,,0.010224733501672745,286.0591132827103,,2.4748666286468506,,,,0.4821428656578064,1,1,2.633137110620737,,0.1924894363276142,0,1,275,1,8,0.4213770925998688,0,0.010224733501672745,0.546875,77135,,1,,,4446.9375,,,,64,,,19923.417468533,,0.546875,0,0.10686111450195312,12822,,0.0
56,8,0.109375,1,0.008392399766608062,-0.04191922768950462,1.8144385814666748,0,35707,2.4748666286468506,,0.1547030657529831,-0.04191922768950462,,0.46875,56,56,529,-0.05396908149123192,0.001,0.015625,0.003409133292734623,,1.041007078793471,12.52877826616168,0,,0,0.6071428571428572,0.2639550268650055,116518,,87777.5,0.11081485450267792,,-2.4748666286468506,0,8,0.18033967167139053,27,1,1,0.00609748438000679,,268.8459243774414,,1.2965770959854126,,340.4603241123259,,1767980487.686713,0.2678571343421936,8,97.23046875,,-2.4748666286468506,1,,,1e-06,87765,0.18033967167139053,80811,0,,0,,,,,,,3.229280948638916,,,244.17373140620316,351110,0,0,0.17221609875559807,75.69169425964355,56,0.38299304624155744,,,733,0.3928571343421936,0.09570188075304031,0.4265976846218109,375.953125,0.0003156129261561275,0.875,0.46875,8,359.48789206147194,-0.03437243774533272,0.03568334216103694,0.4265976846218109,,0.008922210894525051,359.48789206147194,,2.4748666286468506,,,,0.3928571343421936,1,1,2.9466554820537567,,0.20455880918508101,0,1,275,1,8,0.40443187952041626,0,0.008922210894525051,0.46875,87797,,1,,,5110.140625,,,,64,,,20325.923305757,,0.46875,0,0.09865421056747437,12641,,0.0
57,8,0.109375,1,0.010639823387866227,-0.13231481611728668,2.368535041809082,0,56383,2.4748666286468506,,0.08399195969104767,-0.13231481611728668,,0.640625,56,56,566,-0.14019975066184998,0.001,0.015625,0.0014265627833083272,,1.4757276338754548,12.910739574581385,0,,0,0.4107142857142857,0.5355454087257385,86724,,70564.5,0.13867535814642906,,-2.4748666286468506,0,8,-0.14706587977707386,39,1,1,0.0024653561413288116,,269.1409721374512,,0.8743003606796265,,382.9705054499209,,1767980890.1924405,0.5892857313156128,8,97.23046875,,-2.4748666286468506,1,,,1e-06,68676,0.03472013585269451,30341,0,,0,,,,,,,3.2046954594552517,,,175.3212477346731,282258,0,0,0.2289392538368702,75.79829835891724,57,0.24156695104408363,,,512,0.5892857313156128,0.12271104007959366,0.3498082160949707,355.390625,0.0004913070954461133,1.0,0.640625,8,402.4868686012924,-0.04376152902841568,0.04574091637644065,0.3498082160949707,,0.007772250100970268,402.4868686012924,,2.4748666286468506,,,,0.5892857313156128,1,1,3.0031752698123455,,0.15138510678424194,0,1,275,1,8,0.45712438225746155,0,0.007772250100970268,0.640625,76122,,1,,,4054.890625,,,,64,,,20692.546017249,,0.640625,0,0.12447609007358551,21580,,-0.18178601562976837
58,7,0.109375,1,0.009522797859180936,-0.05701788514852524,2.040471076965332,0,55408,2.4748666286468506,,0.06751905381679535,-0.05701788514852524,,0.59375,57,57,558,-0.06100910156965256,0.001,0.015625,0.001802236307412386,,1.338257431488002,11.567438293248415,0,,0,0.38775510204081637,0.4732098877429962,85051,,70616.75,0.09196895360946655,,-1.6201815605163574,0,7,-0.21257221326231956,37,1,1,0.0031053051352500916,,269.6156806945801,,0.6881859302520752,,349.176790766418,,1767981256.8152728,0.42105263471603394,7,97.23046875,,-1.6201815605163574,1,,,1e-06,70615,-0.15120170265436172,29643,0,,0,,,,,,,2.902915358543396,,,192.62402161598092,282467,1,0,0.15353544801473618,75.79829835891724,58,0.27227885845155786,,,466,0.5438596606254578,0.12009283900260925,0.33961623907089233,336.6875,0.00032559185182505057,0.8571428656578064,0.59375,7,366.6040684208274,-0.025699688121676445,0.040951467935186815,0.33961623907089233,,0.005327323917299509,366.6040684208274,,2.4748666286468506,,,,0.5438596606254578,1,1,2.6898761428892612,,0.1635027299749428,0,1,275,1,7,0.4461430609226227,0,0.005327323917299509,0.59375,70619,,1,,,4076.859375,,,,64,,,21140.315778823,,0.59375,0,0.1212623193860054,11585,,-0.06137051060795784
59,8,0.109375,1,0.008162702979541902,-0.036776553839445114,1.8288383483886719,0,94128,1.6201815605163574,,0.11005254834890366,-0.036776553839445114,,0.359375,56,56,1042,-0.04411633685231209,0.001,0.015625,0.0016831452958285809,,0.9201721319252848,16.676721587777138,0,,0,0.7321428571428572,0.18603773415088654,141405,,121876.5,0.14566608890891075,,-1.6201815605163574,0,8,0.05739828385412693,16,1,1,0.004454575479030609,,270.1289405822754,,1.3595032691955566,,422.5007150620222,,1767981704.5849993,0.2678571343421936,8,97.23046875,,-1.6201815605163574,1,,,1e-06,121256,0.08808353915810585,47277,0,,0,,,,,,,4.154385466128588,,,272.1972069568395,487506,0,0,0.2546664848923683,76.05430126190186,59,0.19479843061849494,,,709,0.2678571343421936,0.08282677084207535,0.3112308979034424,443.0,0.00029879855613861316,1.0,0.359375,8,447.7507369108498,-0.029647601768374443,0.03420823864275955,0.3112308979034424,,0.005229182541370392,447.7507369108498,,1.6201815605163574,,,,0.2678571343421936,1,1,3.9793666787445545,,0.21603904530528328,0,1,275,1,8,0.3689875304698944,0,0.005229182541370392,0.359375,123650,,1,,,7174.28125,,,,64,,,21410.828600423,,0.359375,0,0.08402114361524582,21580,,-0.03068525530397892
60,7,0.125,1,0.008512663163735971,-0.04934650659561157,1.8979204893112183,0,36664,2.4748666286468506,,0.1822090893983841,-0.04934650659561157,,0.5,57,57,361,-0.06092619523406029,0.001,0.015625,0.00245561171323061,,1.0158524132397846,10.064983870834112,0,,0,0.5918367346938777,0.20257623493671417,97510,,68432.0,0.09777586162090302,,-2.4748666286468506,0,7,0.14689448103308678,29,1,1,0.002015087753534317,,270.1687927246094,,1.2594883441925049,,255.30301264300942,,1767981975.0978463,0.4385964870452881,7,97.23046875,,-2.4748666286468506,1,,,1e-06,67249,0.2187483347952366,60846,0,,0,,,,,,,2.518028646707535,,,252.9842834252736,273728,1,0,0.16030465811491013,76.05430126190186,60,0.2900544980316713,,,695,0.4385964870452881,0.12640514969825745,0.4169679582118988,350.140625,0.0003572008037939232,1.0,0.5,7,270.4990170672536,-0.03634129837155342,0.03677001940186649,0.4169679582118988,,0.008769731037318707,270.4990170672536,,2.4748666286468506,,,,0.4385964870452881,1,1,2.33015426248312,,0.18271289064272977,0,1,275,1,7,0.46111246943473816,0,0.008769731037318707,0.5,68844,,1,,,3926.859375,,,,64,,,21609.094027845,,0.5,0,0.12895329296588898,13329,,-0.07185385376214981
61,8,0.109375,1,0.007789437021581998,-0.04378769174218178,1.8038266897201538,0,56728,1.6201815605163574,,0.16061101853847504,-0.04378769174218178,,0.4375,56,56,457,-0.06132322922348976,0.001,0.015625,0.005558681208640337,,0.5849768580945414,10.799818996340036,0,,0,0.6428571428571428,0.35249051451683044,123870,,83059.0,0.09931647777557373,,-2.4748666286468506,0,8,-0.022646218538284302,24,1,1,0.004358142614364624,,270.1996192932129,,1.2150278091430664,,181.72481589764357,,1767982173.3632874,0.3571428656578064,8,97.23046875,,-2.4748666286468506,1,,,1e-06,83056,0.13802388310432434,67142,0,,0,,,,,,,2.8524539656937122,,,418.95578398880804,332236,0,0,0.15167629718780518,76.05430126190186,61,0.2142857142857143,,,560,0.3571428656578064,0.1219552606344223,0.44279423356056213,337.234375,0.00029893352248273436,1.0,0.4375,8,198.25242465734482,-0.04098394513130188,0.03250646828260645,0.44279423356056213,,0.013738801702857018,198.25242465734482,,1.6201815605163574,,,,0.3571428656578064,1,1,2.5879313983023167,,0.2106185637419296,0,1,275,1,8,0.45014333724975586,0,0.013738801702857018,0.4375,83063,,1,,,4853.953125,,,,64,,,21854.045024342,,0.4375,0,0.12636320292949677,11437,,-0.16067010164260864
62,8,0.109375,1,0.008396105272954783,-0.0306563563644886,1.7923252582550049,0,53943,1.6201815605163574,,0.1552184820175171,-0.0306563563644886,,0.5,56,56,426,-0.04644621163606644,0.001,0.015625,0.006084012798964977,,0.8767709346662633,10.102559208869934,0,,0,0.5714285714285714,0.2520446479320526,95377,,70524.0,0.1008889488875866,,-1.6201815605163574,0,8,0.04417868331074715,28,1,1,0.002872273325920105,,270.622745513916,,1.0637454986572266,,229.57019444927573,,1767982418.314223,0.4285714328289032,8,97.23046875,,-1.6201815605163574,1,,,1e-06,70520,0.11279302462935448,41434,0,,0,,,,,,,2.634169366210699,,,287.92394932983757,282096,0,0,0.1366550587117672,76.05430126190186,62,0.22587697572631282,,,469,0.4285714328289032,0.12699954211711884,0.45456230640411377,316.5625,0.0003576404801471364,1.0,0.5,8,244.93967995420098,-0.028791967779397964,0.03581248656085139,0.45456230640411377,,0.014222643338143826,244.93967995420098,,1.6201815605163574,,,,0.4285714328289032,1,1,2.3685077130794525,,0.18193612647345403,0,1,275,1,8,0.470597505569458,0,0.014222643338143826,0.5,70529,,1,,,4091.1875,,,,64,,,22129.716541696,,0.5,0,0.13165833055973053,9095,,-0.06861434131860733
63,8,0.109375,1,0.009154700929768495,-0.03773195669054985,1.9243900775909424,0,49966,1.6201815605163574,,0.07607445120811462,-0.03773195669054985,,0.65625,56,56,502,-0.0461796410381794,0.001,0.015625,0.0031075961887836456,,0.9621062979325476,11.556689631193876,0,,0,0.39285714285714285,0.6434475183486938,98696,,73291.25,0.10664086416363716,,-2.4748666286468506,0,8,-0.00969783216714859,39,1,1,0.0014655813574790955,,270.7469902038574,,1.0299721956253052,,258.23991353437304,,1767982693.9857721,0.4821428656578064,8,97.23046875,,-2.4748666286468506,1,,,1e-06,73278,0.11304318532347679,48730,0,,0,,,,,,,2.8987566269934177,,,265.8855376140054,293165,0,0,0.1411726474761963,76.05430126190186,63,0.29233402756687327,,,578,0.6071428656578064,0.09628696739673615,0.3437507748603821,386.78125,0.00036375714755730446,0.875,0.65625,8,275.649629753083,-0.02648976631462574,0.039420427510766555,0.3437507748603821,,0.007849901914596558,275.649629753083,,1.6201815605163574,,,,0.6071428656578064,1,1,2.6838378980755806,,0.1766033397206807,0,1,275,1,8,0.4062734544277191,0,0.007849901914596558,0.65625,73307,,1,,,4193.921875,,,,64,,,22376.885261956,,0.65625,0,0.0982295349240303,10016,,-0.12274101749062538
64,8,0.109375,1,0.01052094561312718,-0.04780026897788048,1.9713237285614014,0,20114,1.6201815605163574,,0.07832641899585724,-0.04780026897788048,,0.671875,56,56,433,-0.057663366198539734,0.001,0.015625,0.003869060194119811,,1.0327887257033896,10.727602120488882,0,,0,0.375,0.2024153470993042,99924,,61305.0,0.09236078709363937,,-2.4748666286468506,0,8,0.03724846988916397,40,1,1,0.0051011741161346436,,271.18173599243164,,0.699120283126831,,230.83964087069035,,1767982941.154527,0.5,8,97.23046875,,-2.4748666286468506,1,,,1e-06,61303,0.11048511229455471,79810,0,,0,,,,,,,2.745797637850046,,,248.04113653568146,245220,0,0,0.14336901530623436,76.05430126190186,64,0.2666640093405014,,,547,0.625,0.10905536264181137,0.38296428322792053,339.203125,0.00037664459299257554,0.875,0.671875,8,247.15658400952816,-0.023368719965219498,0.043746848219920406,0.38296428322792053,,0.013032916001975536,247.15658400952816,,1.6201815605163574,,,,0.625,1,1,2.579946283251047,,0.15515288341910222,0,1,275,1,8,0.4350295662879944,0,0.013032916001975536,0.671875,61308,,1,,,3492.359375,,,,64,,,22895.30953713,,0.671875,0,0.11262518912553787,11217,,-0.07323664240539074
65,8,0.109375,1,0.009470156131806308,-0.093206986784935,2.027716636657715,0,54735,1.6201815605163574,,0.0835537388920784,-0.093206986784935,,0.609375,56,56,531,-0.1015370711684227,0.001,0.015625,0.0018912540981546044,,1.7276648289476533,12.488604746758938,0,,0,0.44642857142857145,0.20299659669399261,88038,,78121.25,0.11928274482488632,,-1.6201815605163574,0,8,-0.026073437184095383,35,1,1,0.002927679568529129,,271.6428985595703,,0.9148602485656738,,499.388429466635,,1767983459.5787559,0.4285714328289032,8,97.23046875,,-1.6201815605163574,1,,,1e-06,77733,0.015095163136720657,33303,0,,0,,,,,,,3.2111800275743008,,,150.69495097131568,312485,0,0,0.2095639631152153,76.05430126190186,65,0.24156695104408366,,,693,0.5535714030265808,0.09650681167840958,0.36229297518730164,366.109375,0.00038172310614873134,0.875,0.609375,8,518.4065524190664,-0.03613065928220749,0.03996545353139811,0.36229297518730164,,0.008195700123906136,518.4065524190664,,1.6201815605163574,,,,0.5535714030265808,1,1,2.959281738847494,,0.1742882176466735,0,1,275,1,8,0.39836910367012024,0,0.008195700123906136,0.609375,78953,,1,,,4516.46875,,,,64,,,23124.313630221,,0.609375,0,0.0986851155757904,18879,,-0.04116860032081604
66,8,0.109375,1,0.008507803509968435,-0.0249312836676836,2.1063313484191895,0,47800,1.6201815605163574,,0.11357114464044571,-0.0249312836676836,,0.453125,56,56,513,-0.0336638018488884,0.001,0.015625,0.0030411991756409407,,0.6224792554021675,12.686529789119959,0,,0,0.625,0.25284913182258606,111639,,90251.75,0.10315661504864693,,-2.4748666286468506,0,8,0.08384555019438267,24,1,1,0.0025256946682929993,,271.9184112548828,,1.1688491106033325,,209.66782015934587,,1767983688.582781,0.375,8,97.23046875,,-2.4748666286468506,1,,,1e-06,90245,0.26460386626422405,63839,0,,0,,,,,,,3.2557781152427197,,,394.1353375744992,361007,0,0,0.17320582643151283,76.05430126190186,66,0.21354037041252497,,,549,0.375,0.08234479278326035,0.3559053838253021,377.8125,0.00028574685545888843,1.0,0.453125,8,228.98669922724366,-0.02040371671319008,0.03514206037312285,0.3559053838253021,,0.00726188812404871,228.98669922724366,,1.6201815605163574,,,,0.375,1,1,3.071376621723175,,0.20064940337834336,0,1,275,1,8,0.3729104697704315,0,0.00726188812404871,0.453125,90259,,1,,,5262.921875,,,,64,,,23426.061601235,,0.453125,0,0.08433134853839874,12018,,-0.18075831606984138
67,8,0.109375,1,0.0076477741668442055,-0.03158421441912651,1.777836799621582,0,36336,2.4748666286468506,,0.18795578181743622,-0.03158421441912651,,0.46875,56,56,521,-0.0527731291949749,0.001,0.015625,0.0040332661010324955,,1.0352891053665305,9.31408678367734,0,,0,0.6071428571428572,0.2105262130498886,108862,,74459.5,0.09972082823514938,,-1.6201815605163574,0,8,0.10239051282405853,25,1,1,0.0029729828238487244,,272.11957931518555,,1.6347821950912476,,287.3517382182181,,1767983990.330754,0.3928571343421936,8,97.23046875,,-1.6201815605163574,1,,,1e-06,74184,0.14355911314487457,72526,0,,0,,,,,,,2.502602905035019,,,246.77067133262946,297838,0,0,0.16346770152449608,76.05430126190186,67,0.2834733547569204,,,420,0.3928571343421936,0.10700720548629761,0.38818851113319397,316.890625,0.0003348156656811736,1.0,0.46875,8,301.7356138713658,-0.03003288246691227,0.03127232516897555,0.38818851113319397,,0.012555979192256927,301.7356138713658,,2.4748666286468506,,,,0.3928571343421936,1,1,2.2777977623045444,,0.21733074543818545,0,1,275,1,8,0.42108359932899475,0,0.012555979192256927,0.46875,75241,,1,,,4336.828125,,,,64,,,23763.988516166,,0.46875,0,0.11053772270679474,13081,,-0.04116860032081604
