_step,luffy/tasks_with_partial_teacher,response_length/clip_ratio,val-aux/alfworld/reward/mean@3,val-core/alfworld/reward/best@94/std,training/epoch,critic/score/max,val-aux/alfworld/reward/worst@4/mean,val-aux/alfworld/reward/best@64/std,diag/teacher_token_ratio,val-aux/alfworld/reward/best@3/mean,diag/entropy_teacher_token_mean,global_seqlen/balanced_max,val-aux/alfworld/reward/best@32/std,val-aux/alfworld/reward/worst@64/mean,timing_s/step,prompt_length/max,critic/rewards_teacher/mean,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/best@16/std,critic/rewards_onpolicy/min,luffy/total_teacher_rollouts,timing_s/gen,perf/throughput,diag/adv_onpolicy_token_mean,val-aux/alfworld/reward/best@64/mean,critic/rewards_sum/max,val-aux/alfworld/reward/worst@32/mean,val-aux/alfworld/reward/worst@94/mean,val-core/alfworld/reward/mean@94,critic/returns/mean,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/best@2/mean,diag/exp_token_ratio,global_seqlen/balanced_min,diag/entropy_onpolicy_token_std,timing_s/testing,perf/time_per_step,response_length/min,timing_s/update_actor,val-aux/alfworld/reward/std@2,actor/lr,diag/reward_onpolicy_mean,global_seqlen/min,val-aux/alfworld/reward/best@8/std,response_length/mean,val-aux/alfworld/reward/worst@2/std,val-aux/alfworld/reward/best@16/mean,diag/onpolicy_adv_pos_ratio,timing_s/adv,critic/score/mean,val-aux/alfworld/reward/best@4/mean,critic/rewards_last/max,prompt_length/clip_ratio,actor/on_pg_clipfrac_lower,actor/grad_norm,timing_per_token_ms/ref,val-aux/alfworld/reward/worst@64/std,val-aux/alfworld/reward/worst@4/std,prompt_length/mean,diag/teacher_adv_pos_ratio,critic/rewards_sum/min,timing_per_token_ms/adv,diag/entropy_onpolicy_token_mean,perf/mfu/actor,critic/rewards/max,global_seqlen/mean,val-aux/alfworld/reward/best@2/std,diag/group_gap_count,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/worst@2/mean,actor/ppo_kl,val-aux/alfworld/reward/best@8/mean,luffy/tasks_with_full_teacher,diag/group_teacher_minus_on_reward_mean,timing_s/dump_rollout_generations,prompt_length/min,actor/kl_loss,val-aux/alfworld/reward/mean@2,diag/adv_onpolicy_sample_mean,actor/kl_coef,timing_s/old_log_prob,actor/off_pg_loss,actor/pg_loss,val-aux/alfworld/reward/best@32/mean,val-aux/alfworld/reward/best@4/std,critic/rewards/mean,val-aux/alfworld/reward/worst@32/std,actor/entropy_loss,critic/rewards_sum/mean,luffy/onpolicy_replaced_by_teacher,luffy/tasks_without_teacher,critic/advantages/max,global_seqlen/minmax_diff,critic/advantages/min,training/num_not_none_traj,perf/max_memory_reserved_gb,critic/rewards_onpolicy/count,timing_per_token_ms/update_actor,val-aux/alfworld/reward/worst@8/mean,val-aux/alfworld/reward/std@3,critic/rewards_teacher/count,perf/max_memory_allocated_gb,_timestamp,critic/rewards_last/min,val-aux/alfworld/reward/worst@16/std,val-aux/alfworld/reward/worst@94/std,actor/on_pg_loss,val-aux/alfworld/reward/best@3/std,diag/adv_teacher_token_mean,critic/rewards_teacher/max,critic/rewards_teacher/min,timing_s/ref,_runtime,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@3/std,critic/score/min,val-core/alfworld/reward/best@94/mean,diag/reward_teacher_mean,critic/rewards_onpolicy/max,diag/entropy_offpolicy_token_mean,training/num_term_traj,critic/returns/max,val-aux/alfworld/reward/std@94,luffy/total_onpolicy_kept,actor/on_pg_clipfrac,critic/rewards/min,critic/rewards_onpolicy/mean,perf/total_num_tokens,critic/returns/min,timing_per_token_ms/gen,response_length/max,diag/group_teacher_minus_on_reward_std,val-aux/alfworld/reward/mean@1,exp_mask_ratio,critic/rewards_last/mean,timing_s/reward,critic/advantages/mean,global_seqlen/max,training/global_step
49,0,0.015625,,,0,1,,,0.007597776595503092,,0.37917929887771606,74726,,,292.04876478761435,696,1,,,0,7,275.27957946434617,255.8545318770303,-0.028744619339704514,,1,,,,-0.022054633125662804,300.0248260498047,,,0.007597776595503092,74720,0.42395803332328796,,292.04876478761435,469,11.05505671352148,,1e-06,0.5964912176132202,50776,,4289.90625,,,0.35087719559669495,0.09476767107844353,0.640625,,1,0.109375,0,1.6681523323059082,0.008745303764436368,,,380.21875,0.7142857313156128,0,0.00031706750046319533,0.10981948673725128,0.18634887004461417,1,74722.0,,7,,,0,,7,0.30612244897959184,0.16781705245375633,275,0.22345489263534546,,-0.008691278286278248,0.001,2.817613858729601,-0.03068525344133377,0.07854429632425308,,,0.640625,,0.11186601966619492,0.640625,7,1,1.6201815605163574,38841,-1.6201815605163574,64,102.876953125,57,0.036987288594796316,,,7,66.30961513519287,1768012639.3082314,0,,,0.10922954976558685,,0.8517745137214661,1,1,2.613866351544857,15084.715512995,0.05408608913421631,,0,,1,1,0.37917929887771606,38,1.6201815605163574,,57,0,0,0.5964912176132202,298888,-1.6201815605163574,1.002642756850551,11917,0.26920216241373307,,0.0025841393508017063,0.640625,0.0015836283564567566,-0.022054633125662804,89617,49
50,0,0.015625,0.5,0.0,0,1,0.136,0.0,0.016516782343387604,0.803625,0.4019486606121063,34339,0.0,0.0,1130.5471120215952,318,1,0.001,0.0,0,8,98.9349258877337,30.373568367794014,-0.08983828127384186,1.0,1,0.0,0.0,0.6276595744680851,-0.0810093879699707,300.1986846923828,0.22424999999999998,0.6622666666666667,0.016516782343387604,34338,0.576060950756073,1021.3393828608096,1130.5471120215952,430,6.642675317823887,0.16666666666666666,1e-06,0.8035714030265808,29791,0.0,1850.390625,0.26083833111531246,1.0,0.4285714328289032,0.06814534589648247,0.828125,0.978,1,0.109375,0,2.31691575050354,0.01205320820819346,0.0,0.3427885645700568,295.78125,0.625,0,0.0004961257027154633,0.1986241638660431,0.12859531210911587,1,34338.75,0.28792466063500727,8,0.14338409953687334,0.356,0,1.0,8,0.19642857142857145,0.09882699698209763,275,1.2055294513702393,0.5,-0.012695826590061188,0.001,1.7896864786744118,-0.04116860032081604,-0.05245012417435646,1.0,0.14668333238647124,0.828125,0.0,0.20198243856430054,0.828125,8,0,0.7245674133300781,13199,-2.4748666286468506,64,102.876953125,56,0.04836136520566333,0.021,0.4124789556921527,8,66.30961513519287,1768013769.8701656,0,0.03160696125855822,0.0,-0.01128152385354042,0.33407590316929797,0.4447018504142761,1,1,1.6555684134364128,15235.645452131,0.05544435605406761,0.2319499326250001,0,1.0,1,1,0.4019486606121063,52,0.7245674133300781,0.48342841563837285,56,0,0,0.8035714030265808,137355,-2.4748666286468506,0.8354226378529339,7085,0.17404989901444579,0.5714285714285714,0.004128393717110157,0.828125,0.001451745629310608,-0.0810093879699707,42990,50
51,0,0.015625,,,0,1,,,0.009942835196852684,,0.3403396010398865,54241,,,150.91788499057293,396,1,,,0,8,136.19462817162275,359.3908038360596,-0.068258136510849,,1,,,,-0.05932793393731117,301.1783218383789,,,0.009942835196852684,54236,0.48829108476638794,,150.91788499057293,491,9.667880933731794,,1e-06,0.5892857313156128,44613,,3072.25,,,0.4642857015132904,0.08560798317193985,0.640625,,1,0.109375,0,2.7045817375183105,0.010378789871155501,,,317.65625,0.875,0,0.00039459048080210484,0.1441371738910675,0.14664254490798526,1,54238.5,,8,,,0,,8,0.41071428571428575,0.13750114291906357,275,0.6708149909973145,,-0.01766861602663994,0.001,2.555897291749716,-0.05314844474196434,0.016416866332292557,,,0.640625,,0.14608798921108246,0.640625,8,0,1.20761239528656,20090,-2.4748666286468506,64,102.876953125,56,0.04456189299912329,,,8,66.30961513519287,1768013920.800401,0,,,0.0695653110742569,,0.8298957943916321,1,1,2.2517199777066708,15535.229966126,0.08619412779808044,,0,,1,1,0.3403396010398865,40,1.20761239528656,,56,0,0,0.5892857313156128,216954,-2.4748666286468506,0.692665331656475,9287,0.21943224513293763,,0.003154691308736801,0.640625,0.0038475319743156433,-0.05932793393731117,64703,51
52,0,0.015625,,,0,1,,,0.008720718324184418,,0.3375515043735504,78141,,,299.5730103030801,546,1,,,0,8,283.42535381764174,260.7986945184318,-0.043273359537124634,,1,,,,-0.033708516508340836,301.6295356750488,,,0.008720718324184418,78120,0.43017610907554626,,299.5730103030801,736,10.764913238584995,,1e-06,0.5357142686843872,53302,,4493.609375,,,0.5357142686843872,0.08961998298764229,0.59375,,1,0.109375,0,2.1046526432037354,0.007845477508827161,,,389.40625,1.0,0,0.00028677201584459617,0.11089353263378143,0.1991967153656833,1,78128.25,,8,,,0,,8,0.4642857142857143,0.15128157287836075,275,0.15117868781089783,,-0.015121111646294594,0.001,2.669134460389614,-0.10253910720348358,0.08438810892403126,,,0.59375,,0.11287016421556473,0.59375,8,0,2.4748666286468506,78215,-2.4748666286468506,64,102.876953125,56,0.034446289397833035,,,8,66.30961513519287,1768014220.3849359,0,,,0.18692721612751484,,1.0535222291946411,1,1,2.4518137127161026,15798.019025086,0.0916721373796463,,0,,1,1,0.3375515043735504,34,2.4748666286468506,,56,0,0,0.5357142686843872,312513,-2.4748666286468506,0.9855153805843776,10011,0.2923340275668732,,0.0037119919434189796,0.59375,0.0014247745275497437,-0.033708516508340836,131517,52
53,0,0.015625,,,0,1,,,0.012895309366285801,,0.3985278308391571,70745,,,262.7771877348423,711,1,,,0,8,244.44606128707528,268.0683609076462,-0.044951435178518295,,1,,,,-0.029006995260715485,301.8481864929199,,,0.012895309366285801,70139,0.44854092597961426,,262.7771877348423,493,11.999540761113167,,1e-06,0.5357142686843872,31662,,4049.4375,,,0.2857142984867096,0.09864252805709839,0.59375,,1,0.109375,0,1.9500404596328735,0.01059553217399058,,,353.203125,0.75,0,0.00035008296887556256,0.11823299527168274,0.1621501498659703,1,70442.25,,8,,,0,,8,0.4642857142857143,0.15746783465147018,275,0.42376258969306946,,-0.018964575603604317,0.001,3.0550886541604996,0.0,0.10469974763691425,,,0.59375,,0.1218474879860878,0.59375,8,0,2.4748666286468506,64552,-1.6201815605163574,64,102.876953125,56,0.04258644762593886,,,8,66.30961513519287,1768014483.1739771,0,,,0.10469974763691425,,1.1915016174316406,1,1,2.985492505133152,16072.616453853,0.11859115213155746,,0,,1,1,0.3985278308391571,34,2.4748666286468506,,56,0,0,0.5357142686843872,281769,-1.6201815605163574,0.9432099415315217,12423,0.34809979802889157,,0.003975844942033291,0.59375,0.004015035927295685,-0.029006995260715485,96214,53
54,0,0.015625,,,0,1,,,0.008157673291862011,,0.3076581656932831,69520,,,274.58667106181383,494,1,,,0,8,258.70187686756253,253.17142937484576,-0.044624634087085724,,1,,,,-0.03798473998904228,302.24691009521484,,,0.008157673291862011,69515,0.44262585043907166,,274.58667106181383,928,10.629864390939474,,1e-06,0.5714285969734192,55713,,3991.640625,,,0.4464285671710968,0.08669358491897583,0.625,,1,0.109375,0,2.310981035232544,0.008649513493567844,,,353.203125,0.875,0,0.00031176892479942397,0.11636458337306976,0.17149168744435378,1,69517.5,,8,,,0,,8,0.4285714285714286,0.13719189167022705,275,0.38261574506759644,,-0.01394642237573862,0.001,2.6095507964491844,-0.10629688203334808,-0.015165524557232857,,,0.625,,0.11792507767677307,0.625,8,0,0.935412585735321,28994,-2.4748666286468506,64,102.876953125,56,0.038227296691262895,,,8,66.30961513519287,1768014757.7714348,0,,,0.09113135747611523,,0.7693198919296265,1,1,2.40517021715641,16370.441257019,0.08090458810329437,,0,,1,1,0.3076581656932831,36,0.935412585735321,,56,0,0,0.5714285969734192,278070,-2.4748666286468506,1.0126705296912004,8772,0.21428571428571427,,0.0035141916014254093,0.625,0.001164119690656662,-0.03798473998904228,84707,54
55,0,0.015625,,,0,1,,,0.01040069479495287,,0.38075771927833557,75917,,,297.812936950475,694,1,,,0,8,279.64488353952765,254.90917479056452,-0.04208798706531525,,1,,,,-0.029217571020126343,302.3333206176758,,,0.01040069479495287,75913,0.42943310737609863,,297.812936950475,454,11.915826465934515,,1e-06,0.5357142686843872,56708,,4371.703125,,,0.4107142984867096,0.09440510720014572,0.59375,,1,0.109375,0,2.1331043243408203,0.009307109375982314,,,373.0,0.875,0,0.00031088979882219227,0.10897509753704071,0.17879447038837057,1,75915.25,,8,,,0,,8,0.4642857142857143,0.16121071577072144,275,0.7162272930145264,,-0.019324321299791336,0.001,3.131436098366976,-0.040176404640078545,0.3435662742704153,,,0.59375,,0.11180183291435242,0.59375,8,0,2.4748666286468506,49324,-2.4748666286468506,64,102.876953125,56,0.03924055596844677,,,8,66.30961513519287,1768015055.5961752,0,,,0.38374267891049385,,1.1953696012496948,1,1,2.8262061402201653,16608.693327243,0.0991077572107315,,0,,1,1,0.38075771927833557,33,2.4748666286468506,,56,0,0,0.5357142686843872,303661,-2.4748666286468506,0.9994849101984984,12769,0.3553526561095071,,0.0033773118630051613,0.59375,0.006165128201246262,-0.029217571020126343,106032,55
56,0,0.015625,,,0,1,,,0.009630490094423294,,0.4203304648399353,81773,,,238.23505965992808,733,1,,,0,8,221.67861418426037,343.2083007291853,-0.05287628620862961,,1,,,,-0.0426691509783268,302.89348220825195,,,0.009630490094423294,81754,0.43191659450531006,,238.23505965992808,654,10.71719067916274,,1e-06,0.4285714328289032,35801,,4734.3125,,,0.3035714328289032,0.09820178151130676,0.5,,1,0.109375,0,2.194915771484375,0.00811839439659075,,,375.953125,0.875,0,0.0003002589197335839,0.1092735156416893,0.2160080349216221,1,81764.25,,8,,,0,,8,0.5714285714285714,0.1707877553999424,275,0.34521201252937317,,-0.025286326184868813,0.001,2.8907801508903503,0.0,0.09991405159235,,,0.5,,0.11226915568113327,0.5,8,0,1.6201815605163574,77094,-1.6201815605163574,64,102.876953125,56,0.03276857146969103,,,8,66.30961513519287,1768015293.8482277,0,,,0.09991405159235,,1.0070009231567383,1,1,2.655177716165781,16865.151788227,0.11960955709218979,,0,,1,1,0.4203304648399353,29,1.6201815605163574,,56,0,0,0.4285714328289032,327057,-1.6201815605163574,0.731622246446357,13062,0.2672612419124244,,0.003305092453956604,0.5,0.0023266002535820007,-0.0426691509783268,112895,56
57,0,0.015625,,,0,1,,,0.00899274181574583,,0.34967201948165894,61765,,,256.44258401170373,512,1,,,0,8,240.39737090840936,240.83071163087868,-0.06130916252732277,,1,,,,-0.0532379187643528,303.0044059753418,,,0.00899274181574583,61752,0.44236454367637634,,256.44258401170373,389,10.658367566764355,,1e-06,0.625,38005,,3504.5625,,,0.625,0.08914671093225479,0.671875,,1,0.109375,0,2.6478731632232666,0.010183397173158179,,,355.390625,1.0,0,0.0003608638015044499,0.11398345977067947,0.15700546110458546,1,61759.25,,8,,,0,,8,0.37500000000000006,0.13684430718421936,275,1.1933642625808716,,-0.014399347826838493,0.001,2.6201864033937454,-0.12163511477410793,-0.07869663089513779,,,0.671875,,0.11610294133424759,0.671875,8,0,1.6201815605163574,47529,-2.4748666286468506,64,102.876953125,56,0.04314482270576616,,,8,66.30961513519287,1768015550.3067536,0,,,0.042938483878970146,,0.836219310760498,1,1,2.515675887465477,17134.833786696,0.08734013140201569,,0,,1,1,0.34967201948165894,39,1.6201815605163574,,56,0,0,0.625,247037,-2.4748666286468506,1.071805373835934,10467,0.25691954589175287,,0.0028705368749797344,0.671875,0.0033921152353286743,-0.0532379187643528,85534,57
58,0,0.015625,,,0,1,,,0.005492334254086018,,0.3322254419326782,68661,,,269.66857773810625,466,1,,,0,7,253.20781513303518,254.5977012815989,-0.054683610796928406,,1,,,,-0.049796149134635925,303.3061180114746,,,0.005492334254086018,68649,0.4543844759464264,,269.66857773810625,577,10.931555319577456,,1e-06,0.4736842215061188,46565,,3954.375,,,0.4736842215061188,0.09549099206924438,0.53125,,1,0.109375,0,2.111575126647949,0.009092364870376972,,,336.6875,1.0,0,0.00034771032840513126,0.1216113418340683,0.16874922938494105,1,68657.0,,7,,,0,,7,0.44897959183673475,0.1530468501150608,275,0.40140005946159363,,-0.02112097106873989,0.001,2.7628910653293133,-0.1524480413645506,-0.09550581872463226,,,0.53125,,0.1227680966258049,0.53125,7,1,1.6201815605163574,42776,-2.4748666286468506,64,102.876953125,57,0.039804955501906054,,,7,66.30961513519287,1768015819.9887307,0,,,0.05694222263991833,,0.8351861238479614,1,1,2.497017979621887,17482.854051464,0.08638708293437958,,0,,1,1,0.3322254419326782,32,1.6201815605163574,,57,0,0,0.4736842215061188,274628,-2.4748666286468506,1.000505038458334,10961,0.2581451151157861,,0.0019006519578397274,0.53125,0.002172674983739853,-0.049796149134635925,89341,58
59,0,0.015625,,,0,1,,,0.006643957458436489,,0.3087546229362488,97443,,,348.00612622126937,709,1,,,0,8,327.3604080863297,279.97567473294987,-0.037388432770967484,,1,,,,-0.029817849397659302,303.46488189697266,,,0.006643957458436489,97424,0.37142616510391235,,348.00612622126937,962,13.596710421144962,,1e-06,0.4107142984867096,63620,,5646.578125,,,0.4107142984867096,0.10353491455316544,0.484375,,1,0.109375,0,3.0048067569732666,0.008354525906242418,,,443.0,1.0,0,0.000265656012072792,0.08207456767559052,0.20331205513088463,1,97433.25,,8,,,0,,8,0.5892857142857143,0.18395612761378288,275,0.2335948348045349,,-0.019293978810310364,0.001,3.483691282570362,-0.07185385935008526,0.08429195918142796,,,0.484375,,0.0835806205868721,0.484375,8,0,2.4748666286468506,75164,-1.6201815605163574,64,102.876953125,56,0.034887244398459874,,,8,66.30961513519287,1768016168.0090387,0,,,0.15614581853151321,,1.102080225944519,1,1,3.256034445017576,17653.771515876,0.09861060231924057,,0,,1,1,0.3087546229362488,26,2.4748666286468506,,56,0,0,0.4107142984867096,389733,-1.6201815605163574,0.9058594892546362,14048,0.2806470293839592,,0.002542225643992424,0.484375,0.0015743747353553772,-0.029817849397659302,138784,59
60,0,0.015625,,,0,1,,,0.008457276038825512,,0.4087817072868347,70881,,,170.90387158468366,695,1,,,0,7,152.86839815229177,413.9944247251382,-0.042486339807510376,,1,,,,-0.034303031861782074,304.19713973999023,,,0.008457276038825512,70457,0.42717838287353516,,170.90387158468366,532,11.996323030442,,1e-06,0.4736842215061188,36196,,4071.9375,,,0.4736842215061188,0.09314541518688202,0.53125,,1,0.125,0,3.496159791946411,0.009799645503607448,,,350.140625,1.0,0,0.00032912062409458934,0.10874797403812408,0.16320605405595737,1,70753.25,,7,,,0,,7,0.4693877551020408,0.16401438787579536,275,0.2889626622200012,,-0.01808248832821846,0.001,2.98796796053648,-0.06861434131860733,0.06040431559085846,,,0.53125,,0.11128544062376022,0.53125,7,1,2.4748666286468506,92180,-2.4748666286468506,64,102.876953125,57,0.042387886883083106,,,7,66.30961513519287,1768016338.9264133,0,,,0.1290186569094658,,0.9251189231872559,1,1,2.7734270729124546,17910.855668743,0.12035109102725983,,0,,1,1,0.4087817072868347,31,2.4748666286468506,,57,0,0,0.4736842215061188,283013,-2.4748666286468506,0.5865926775962448,12765,0.24994793293705897,,0.002558506792411208,0.53125,0.0018679983913898468,-0.034303031861782074,128376,60
61,0,0.015625,,,0,1,,,0.015469653531908989,,0.4403197467327118,74377,,,257.06773467361927,560,1,,,0,8,242.20986114814878,289.29923895125035,-0.044262271374464035,,1,,,,-0.01815810799598694,304.4033432006836,,,0.015469653531908989,74361,0.4413543939590454,,257.06773467361927,469,9.815718475729227,,1e-06,0.3392857015132904,67346,,4310.859375,,,0.3392857015132904,0.09241246432065964,0.421875,,1,0.109375,0,2.1339941024780273,0.0077280638060061215,,,337.234375,1.0,0,0.0003106531048368607,0.11641810089349747,0.20123321834141,1,74369.5,,8,,,0,,8,0.6607142857142858,0.1504247486591339,275,0.9655719995498657,,-0.025778496637940407,0.001,2.4780525974929333,-0.262380201369524,-0.09221529588103294,,,0.421875,,0.12142874300479889,0.421875,8,0,2.4748666286468506,16237,-1.6201815605163574,64,102.876953125,56,0.032996451756866815,,,8,66.30961513519287,1768016596.01051,0,,,0.17016490548849106,,1.643181324005127,1,1,2.298928964883089,18153.742726678,0.22137075662612915,,0,,1,1,0.4403197467327118,22,2.4748666286468506,,56,0,0,0.3392857015132904,297478,-1.6201815605163574,0.8779059466396592,10724,0.26666400934050144,,0.00590991647914052,0.421875,0.003348618745803833,-0.01815810799598694,83583,61
62,0,0.015625,,,0,1,,,0.014310252852737904,,0.4552302956581116,70149,,,242.87454621866345,469,1,,,0,8,228.2244573570788,288.72210403171283,-0.0751362219452858,,1,,,,-0.05353379249572754,304.2881546020508,,,0.014310252852737904,70098,0.452096551656723,,242.87454621866345,667,9.566407207399607,,1e-06,0.375,59211,,4066.140625,,,0.375,0.098538339138031,0.453125,,1,0.109375,0,2.808737277984619,0.008308970792149907,,,316.5625,1.0,0,0.0003513040936423761,0.12058388441801071,0.19403716165693138,1,70123.25,,8,,,0,,8,0.625,0.15902622789144516,275,0.3044642210006714,,-0.0342392697930336,0.001,2.4549163840711117,-0.12176278606057167,0.07724516652524471,,,0.453125,,0.1253727525472641,0.453125,8,0,2.4748666286468506,19396,-1.6201815605163574,64,102.876953125,56,0.03410568965143375,,,8,66.30961513519287,1768016838.897582,0,,,0.19900795258581638,,1.4344414472579956,1,1,2.330608144402504,18426.93434625,0.18695013225078583,,0,,1,1,0.4552302956581116,23,2.4748666286468506,,56,0,0,0.375,280493,-1.6201815605163574,0.8770004471265319,12231,0.21354037041252497,,0.004581693094223738,0.453125,0.005084294825792313,-0.05353379249572754,78607,62
63,0,0.015625,,,0,1,,,0.008658773265779018,,0.3468632996082306,67025,,,273.17953415215015,578,1,,,0,8,257.88107186183333,245.34323264008125,-0.029555916786193848,,1,,,,-0.022797126322984695,304.8982048034668,,,0.008658773265779018,67018,0.3829367458820343,,273.17953415215015,520,10.033621154725552,,1e-06,0.6607142686843872,33593,,3802.140625,,,0.4107142984867096,0.08609818294644356,0.703125,,1,0.109375,0,2.9910550117492676,0.009080076455121931,,,386.78125,0.75,0,0.0003211528285039168,0.08724204450845718,0.183094259946531,1,67022.75,,8,,,0,,8,0.3392857142857143,0.14110004901885986,275,0.6973499059677124,,-0.0046538421884179115,0.001,2.5852644108235836,-0.04116860032081604,-0.06931648589670658,,,0.703125,,0.08949004858732224,0.703125,8,0,1.6201815605163574,73920,-2.4748666286468506,64,102.876953125,56,0.037426176763582335,,,8,66.30961513519287,1768017112.0893352,0,,,-0.02814788557589054,,0.7510156035423279,1,1,2.4342867769300938,18662.189731535,0.05381915718317032,,0,,1,1,0.3468632996082306,42,1.6201815605163574,,56,0,0,0.6607142686843872,268091,-2.4748666286468506,1.059769257703651,10664,0.27606472917393404,,0.002928471425548196,0.703125,0.002058945596218109,-0.022797126322984695,107513,63
64,0,0.015625,,,0,1,,,0.013421921990811825,,0.3853793144226074,59692,,,235.22106103599072,547,1,,,0,8,220.1119570285082,253.7421595546142,-0.04224827140569687,,1,,,,-0.03242265060544014,304.8458061218262,,,0.013421921990811825,59675,0.4227650761604309,,235.22106103599072,452,9.909092165529728,,1e-06,0.625,26282,,3391.140625,,,0.625,0.08752991259098053,0.671875,,1,0.109375,0,2.8738255500793457,0.010332826256992687,,,339.203125,1.0,0,0.00036662971991095213,0.10426070541143417,0.16149432725483093,1,59685.5,,8,,,0,,8,0.375,0.1340055949985981,275,0.8296622037887573,,-0.009768672287464142,0.001,2.489208858460188,-0.08870254270732403,-0.12379790470004082,,,0.671875,,0.10803385078907013,0.671875,8,0,1.6201815605163574,73539,-2.4748666286468506,64,102.876953125,56,0.0415054417133547,,,8,66.30961513519287,1768017347.3434896,0,,,-0.03509536199271679,,0.6898093819618225,1,1,2.4668796062469482,18938.103929816,0.07946503907442093,,0,,1,1,0.3853793144226074,40,1.6201815605163574,,56,0,0,0.625,238742,-2.4748666286468506,1.0141865846599742,9830,0.25691954589175287,,0.004386202432215214,0.671875,0.0019356757402420044,-0.03242265060544014,99821,64
65,0,0.015625,,,0,1,,,0.00920944195240736,,0.3592504560947418,70180,,,275.90342880412936,693,1,,,0,8,258.9481041058898,254.3163392500392,-0.02626672387123108,,1,,,,-0.014751876704394817,305.4139862060547,,,0.00920944195240736,70148,0.3809114396572113,,275.90342880412936,502,10.884179499000311,,1e-06,0.5535714030265808,49422,,4019.3125,,,0.3035714328289032,0.08784747496247292,0.609375,,1,0.109375,0,2.802438497543335,0.009626526778864246,,,366.109375,0.75,0,0.0003129953822945801,0.08946339040994644,0.17766330988262205,1,70166.75,,8,,,0,,8,0.4464285714285714,0.1647600643336773,275,0.490403950214386,,-0.012465451844036579,0.001,3.0963208004832268,-0.03068525530397892,0.11477014049887657,,,0.609375,,0.09194797277450562,0.609375,8,0,2.4748666286468506,40886,-2.4748666286468506,64,102.876953125,56,0.03877969087566515,,,8,66.30961513519287,1768017623.2588427,0,,,0.1454553958028555,,1.2240636348724365,1,1,2.701848391443491,19132.091906681,0.09824707359075546,,0,,1,1,0.3592504560947418,35,2.4748666286468506,,56,0,0,0.5535714030265808,280667,-2.4748666286468506,1.0066557717655764,12223,0.4068137767819471,,0.0028658737428486347,0.609375,0.0022884197533130646,-0.014751876704394817,90308,65
66,0,0.015625,,,0,1,,,0.009199051186442375,,0.36219435930252075,72532,,,193.97265338897705,549,1,,,0,8,177.74185625091195,373.8632674915044,-0.03478614613413811,,1,,,,-0.02672605775296688,305.80733489990234,,,0.009199051186442375,72512,0.3927600085735321,,193.97265338897705,649,10.638010431081057,,1e-06,0.5535714030265808,50610,,4154.640625,,,0.4285714328289032,0.08431227132678032,0.609375,,1,0.109375,0,3.237920045852661,0.008867454719924332,,,377.8125,0.875,0,0.0002906547962326566,0.0910479724407196,0.18216411527458895,1,72519.25,,8,,,0,,8,0.4464285714285714,0.15166645497083664,275,0.6265963315963745,,-0.010801373980939388,0.001,2.7654165662825108,-0.06861433386802673,0.23849838599562645,,,0.609375,,0.09354226291179657,0.609375,8,0,1.6201815605163574,47787,-1.6201815605163574,64,102.876953125,56,0.03667305726093781,,,8,66.30961513519287,1768017817.2463531,0,,,0.3071127198636532,,0.8414010405540466,1,1,2.5722446627914906,19385.759082161,0.08369474112987518,,0,,1,1,0.36219435930252075,36,1.6201815605163574,,56,0,0,0.5535714030265808,290077,-1.6201815605163574,0.6684613073893724,9535,0.2519059996368908,,0.003790038637816906,0.609375,0.0019066184759140015,-0.02672605775296688,98397,66
67,0,0.015625,,,0,1,,,0.012813583947718143,,0.3889092803001404,73065,,,253.6550392769277,420,1,,,0,8,240.3626737371087,288.0467118188489,-0.031366147100925446,,1,,,,-0.006335738580673933,305.8830223083496,,,0.012813583947718143,73064,0.4180586636066437,,253.6550392769277,567,8.692471884191036,,1e-06,0.3035714328289032,31418,,4249.640625,,,0.3035714328289032,0.0881902351975441,0.390625,,1,0.109375,0,2.713916063308716,0.0070733838710522945,,,316.890625,1.0,0,0.0003017547345069907,0.10261393338441849,0.22308273478217808,1,73064.5,,8,,,0,,8,0.6964285714285714,0.15365705266594887,275,0.455308198928833,,-0.015939196571707726,0.001,2.2602770142257214,0.0,0.027882400900125504,,,0.390625,,0.10628240555524826,0.390625,8,0,2.4748666286468506,76826,-2.4748666286468506,64,102.876953125,56,0.02974246003254329,,,8,66.30961513519287,1768018070.9139767,0,,,0.027882400900125504,,1.9220613241195679,1,1,2.0672530233860016,19723.871293229,0.2118365615606308,,0,,1,1,0.3889092803001404,19,2.4748666286468506,,56,0,0,0.3035714328289032,292258,-2.4748666286468506,0.8837610302970792,9057,0.33071891388307384,,0.005745818838477135,0.390625,0.001942172646522522,-0.006335738580673933,108244,67
