_step,val-core/alfworld/reward/best@94/std,timing_s/step,critic/rewards/min,val-aux/alfworld/reward/worst@4/std,actor/kl_coef,training/num_not_none_traj,training/global_step,val-aux/alfworld/reward/best@16/std,actor/entropy_loss,timing_s/gen,critic/returns/mean,val-aux/alfworld/reward/worst@16/std,actor/kl_loss,exp_mask_ratio,_timestamp,perf/throughput,critic/rewards_sum/max,val-aux/alfworld/reward/worst@32/mean,critic/score/max,perf/max_memory_allocated_gb,val-aux/alfworld/reward/best@3/mean,val-aux/alfworld/reward/worst@32/std,val-aux/alfworld/reward/worst@64/mean,critic/advantages/min,global_seqlen/min,val-aux/alfworld/reward/best@2/std,critic/rewards_sum/mean,val-aux/alfworld/reward/worst@64/std,val-aux/alfworld/reward/worst@3/mean,val-aux/alfworld/reward/worst@3/std,val-aux/alfworld/reward/mean@3,perf/max_memory_reserved_gb,val-aux/alfworld/reward/best@4/std,prompt_length/mean,actor/on_pg_clipfrac_lower,response_length/clip_ratio,val-aux/alfworld/reward/std@2,_runtime,timing_per_token_ms/ref,timing_s/dump_rollout_generations,timing_s/old_log_prob,critic/score/min,actor/grad_norm,global_seqlen/max,perf/cpu_memory_used_gb,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/best@32/mean,val-aux/alfworld/reward/best@4/mean,perf/total_num_tokens,val-aux/alfworld/reward/worst@94/std,val-aux/alfworld/reward/best@32/std,actor/ppo_kl,response_length/mean,perf/mfu/actor,perf/time_per_step,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/best@3/std,val-aux/alfworld/reward/best@64/mean,prompt_length/clip_ratio,actor/lr,critic/rewards_last/min,critic/rewards_last/mean,global_seqlen/minmax_diff,training/epoch,val-aux/alfworld/reward/worst@94/mean,prompt_length/max,val-aux/alfworld/reward/best@8/mean,val-core/alfworld/reward/mean@94,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/best@16/mean,val-aux/alfworld/reward/std@94,global_seqlen/balanced_min,timing_s/adv,timing_s/testing,val-aux/alfworld/reward/mean@1,timing_s/reward,timing_per_token_ms/gen,critic/advantages/mean,prompt_length/min,val-aux/alfworld/reward/std@3,val-aux/alfworld/reward/worst@2/mean,critic/rewards/mean,training/num_term_traj,actor/on_pg_clipfrac,global_seqlen/mean,val-aux/alfworld/reward/worst@4/mean,timing_s/ref,val-aux/alfworld/reward/best@64/std,timing_per_token_ms/adv,response_length/max,critic/rewards/max,critic/rewards_sum/min,critic/advantages/max,critic/rewards_last/max,critic/score/mean,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/best@2/mean,val-aux/alfworld/reward/worst@8/mean,response_length/min,global_seqlen/balanced_max,timing_per_token_ms/update_actor,actor/pg_loss,critic/returns/max,val-aux/alfworld/reward/worst@2/std,val-core/alfworld/reward/best@94/mean,timing_s/update_actor,critic/returns/min
79,,272.3431897163391,0,,0.001,64,79,,0.1393975466489792,257.9681991264224,-0.043078940361738205,,0.27645817399024963,0,1767265200.8519008,266.5616499373937,1,,1,76.04878377914429,,,,-2.4748666286468506,38043,,0.59375,,,,,104.810546875,,354.125,0,0.015625,,23784.103661778,0.007842035938569976,0.14609190449118614,2.4684871323406696,0,1.1119450330734253,103293,274.3725357055664,,,,290385,,,0,4183.140625,0.2063403875520683,272.3431897163391,,,,0.125,1e-06,0,0.59375,65250,0,,513,,,,,,72586,0.007968660444021225,,,0.002108566462993622,0.9635710277730264,-0.043078940361738205,296,,,0.59375,38,0,72596.25,,2.2772096060216427,,2.7441708228803915e-05,9862,1,0,1.6201815605163574,1,0.59375,,,,649,72607,0.03252633949076708,0.12513526901602745,1.6201815605163574,,,9.4451610930264,-2.4748666286468506
80,,235.84637782722712,0,,0.001,64,80,,0.16388818621635437,223.94113021716475,-0.034457359462976456,,0.27390429377555847,0,1767265436.7074025,248.54526298021793,1,,1,76.04878377914429,,,,-2.4748666286468506,45227,,0.65625,,,,,104.810546875,,340.875,0,0.015625,,24093.054498369,0.00800350889952114,0.1373852640390396,2.088063932955265,0,0.9779443144798279,67782,274.8259468078613,,,,234474,,,0,3322.78125,0.19248724221487507,235.84637782722712,,,,0.125,1e-06,0,0.65625,22555,0,,550,,,,,,58202,0.006537184119224548,,,0.0020942166447639465,1.053057633463894,-0.034457359462976456,296,,,0.65625,42,0,58618.5,,1.8766147457063198,,2.7880208975086995e-05,11113,1,0,2.4748666286468506,1,0.65625,,,,538,59854,0.03316337472063784,-0.09343357384204865,2.4748666286468506,,,7.775949124246836,-2.4748666286468506
81,,308.93931637331843,0,,0.001,64,81,,0.11454688757658005,289.4575259424746,-0.03495555743575096,,0.6269822716712952,0,1767265745.6582282,246.86320567836506,1,,1,76.04878377914429,,,,-1.6201815605163574,24150,,0.671875,,,,,104.810546875,,446.25,0,0.015625,,24380.593599792,0.010066486373333945,0.1820428930222988,3.265338722616434,0,1.412438154220581,126012,275.23297119140625,,,,305063,,,0,4320.359375,0.1687439035172816,308.93931637331843,,,,0.125,1e-06,0,0.671875,101862,0,,734,,,,,,76261,0.007813233882188797,,,0.0028408505022525787,1.0468513033944464,-0.03495555743575096,296,,,0.671875,43,0,76265.75,,3.0709125325083733,,2.5611869948793517e-05,13636,1,0,1.6201815605163574,1,0.671875,,,,540,76268,0.04238633289127487,0.06723637133836746,1.6201815605163574,,,12.930501870810986,-1.6201815605163574
82,,287.5203605554998,0,,0.001,64,82,,0.11611556261777878,271.1524750031531,-0.04310665652155876,,0.8397616744041443,0,1767266033.1973245,203.84817230599734,1,,1,76.04878377914429,,,,-2.4748666286468506,30756,,0.8125,,,,,104.810546875,,436.75,0,0.015625,,24594.306777025,0.011162217022058309,0.15484186634421349,2.802601136267185,0,0.9848936796188354,78519,275.7575798034668,,,,234442,,,0,3226.40625,0.15047052472249078,287.5203605554998,,,,0.125,1e-06,0,0.8125,47763,0,,695,,,,,,58608,0.009192299097776413,,,0.001412518322467804,1.3131506368499835,-0.04310665652155876,296,,,0.8125,52,0,58610.5,,2.616892483085394,,3.920926752790205e-05,12950,1,0,1.6201815605163574,1,0.8125,,,,444,58613,0.045916994902068235,-0.05706729181110859,1.6201815605163574,,,10.76487211883068,-2.4748666286468506
83,,213.70225244760513,0,,0.001,64,83,,0.16246159374713898,200.82998359575868,-0.04419179633259773,,0.18745198845863342,0,1767266246.9105198,235.65848943191318,1,,1,76.04878377914429,,,,-2.4748666286468506,30292,,0.8125,,,,,104.810546875,,328.25,0,0.015625,,24782.13992655,0.0100800414592316,0.12009512260556221,2.171171799302101,0,0.923200249671936,69615,275.79163360595703,,,,201443,,,0,2819.296875,0.15373789384199057,213.70225244760513,,,,0.125,1e-06,0,0.8125,39323,0,,511,,,,,,50354,0.006370585411787033,,,0.0012435540556907654,1.1130323030219118,-0.04419179633259773,296,,,0.8125,52,0,50360.75,,2.0305537916719913,,3.1624754455538456e-05,9596,1,0,0.935412585735321,1,0.8125,,,,537,50364,0.04232556267237685,0.1266716867685318,0.935412585735321,,,8.52618832141161,-2.4748666286468506
84,,187.81271309778094,0,,0.001,64,84,,0.13088059425354004,173.41664860025048,-0.03471966087818146,,0.9760369658470154,0,1767266434.7436152,377.5915848842391,1,,1,76.04878377914429,,,,-2.4748666286468506,46599,,0.625,,,,,104.810546875,,360.625,0,0.015625,,25174.716158465,0.007829402694351966,0.1503138728439808,2.455121386796236,0,0.9662273526191711,92286,275.9122428894043,,,,283666,,,0,4071.65625,0.2019979050851611,187.81271309778094,,,,0.125,1e-06,0,0.625,45687,0,,694,,,,,,69567,0.010202057659626007,,,0.002416420727968216,0.6654872042252864,-0.03471966087818146,296,,,0.625,40,0,70916.5,,2.220935344696045,,3.596503514565019e-05,12279,1,0,1.6201815605163574,1,0.625,,,,567,71373,0.03360834472758074,-0.03249822370707989,1.6201815605163574,,,9.533544715493917,-2.4748666286468506
85,,392.56590251997113,0,,0.001,64,85,,0.10978874564170837,374.04701628163457,-0.037487827241420746,,0.31546255946159363,0,1767266827.319891,208.4586294293271,1,,1,76.04878377914429,,,,-1.6201815605163574,63018,,0.671875,,,,,104.810546875,,442.375,0,0.015625,,25365.499629696,0.008970089175391696,0.15677011758089066,3.157050956040621,0,1.1026867628097534,92349,276.6020088195801,,,,327335,,,0,4672.234375,0.18749910524008595,392.56590251997113,,,,0.125,1e-06,0,0.671875,29331,0,,547,,,,,,81827,0.007699895650148392,,,0.002415437251329422,1.2508971426332909,-0.037487827241420746,296,,,0.671875,43,0,81833.75,,2.936224140226841,,2.3522983030071308e-05,11150,1,0,2.4748666286468506,1,0.671875,,,,659,81844,0.037394668902090325,0.11610636487603188,2.4748666286468506,,,12.240583945065737,-1.6201815605163574
86,,190.7691125832498,0,,0.001,64,86,,0.14618010818958282,174.34807811304927,-0.06328553706407547,,0.4293117821216583,0,1767267018.103389,324.43538244688756,1,,1,76.04878377914429,,,,-2.4748666286468506,52650,,0.703125,,,,,104.810546875,,380.875,0,0.015625,,25615.210897636,0.010777860894343655,0.12850062921643257,2.660243634134531,0,1.2797513008117676,72798,276.4041175842285,,,,247569,,,0,3487.390625,0.14823201715031303,190.7691125832498,,,,0.125,1e-06,0,0.703125,20148,0,,505,,,,,,61890,0.008832816034555435,,,0.0034626759588718414,0.7811538807805319,-0.06328553706407547,296,,,0.703125,45,0,61892.25,,2.6682642437517643,,3.5678198944760595e-05,10296,1,0,1.20761239528656,1,0.703125,,,,679,61895,0.044163569556833704,-0.16013623215258121,1.20761239528656,,,10.933530751615763,-2.4748666286468506
87,,249.70346440002322,0,,0.001,64,87,,0.12958677113056183,234.89384132251143,-0.02545025944709778,,0.6676125526428223,0,1767267267.8146098,235.54338799952401,1,,1,76.04878377914429,,,,-2.4748666286468506,25817,,0.71875,,,,,104.810546875,,374.375,0,0.015625,,25864.625980788,0.010115791090522915,0.13357268273830414,2.55908827111125,0,0.8181756138801575,94442,277.14135360717773,,,,235264,,,0,3301.625,0.16706468804026126,249.70346440002322,,,,0.125,1e-06,0,0.71875,68625,0,,548,,,,,,58814,0.007204677909612656,,,0.002277720719575882,1.1116393505211044,-0.02545025944709778,296,,,0.71875,46,0,58816.0,,2.379881475120783,,3.062380096237697e-05,11092,1,0,1.6201815605163574,1,0.71875,,,,531,58819,0.04124493902572963,-0.1442389003932476,1.6201815605163574,,,9.703449334949255,-2.4748666286468506
88,,249.40653209388256,0,,0.001,64,88,,0.13545143604278564,236.5856839902699,-0.03058178909122944,,0.5603946447372437,0,1767267517.2297163,193.4321831708886,1,,1,76.04878377914429,,,,-2.4748666286468506,36143,,0.921875,,,,,104.810546875,,398.75,0,0.015625,,26119.968344919,0.010566158421915935,0.12004270404577255,2.2085503898561,0,0.8666143417358398,59749,277.3352851867676,,,,192973,,,0,2616.453125,0.15124888499150146,249.40653209388256,,,,0.125,1e-06,0,0.921875,23606,0,,542,,,,,,48226,0.008317455649375916,,,0.0017605945467948914,1.4128482857295475,-0.03058178909122944,296,,,0.921875,59,0,48243.25,,2.038983289152384,,4.310165489149216e-05,10220,1,0,0.5400605201721191,1,0.921875,,,,507,48251,0.0436553750971606,-0.26759726740419865,0.5400605201721191,,,8.424308698624372,-2.4748666286468506
89,,255.33059595525265,0,,0.001,64,89,,0.11358136683702469,238.73258140683174,-0.050015341490507126,,1.056317925453186,0,1767267772.5720935,280.4109696769268,1,,1,76.04878377914429,,,,-2.4748666286468506,43155,,0.65625,,,,,104.810546875,,380.5,0,0.015625,,26391.292655482,0.009284172332121584,0.14817219227552414,2.801028497517109,0,1.1897107362747192,95430,277.8883819580078,,,,286390,,,0,4094.34375,0.18384922169375456,255.33059595525265,,,,0.125,1e-06,0,0.65625,52275,0,,575,,,,,,71593,0.009519156068563461,,,0.002395015209913254,0.911060920197955,-0.050015341490507126,296,,,0.65625,42,0,71597.5,,2.6588941141963005,,3.3238437335673246e-05,11904,1,0,1.20761239528656,1,0.65625,,,,442,71604,0.038256384740599565,-0.009473927319049835,1.20761239528656,,,10.95624602586031,-2.4748666286468506
90,,271.30842696875334,0,,0.001,64,90,,0.12902183830738068,257.24421633407474,-0.040217019617557526,,0.37991926074028015,0,1767268043.8964052,247.8277241559614,1,,1,76.04878377914429,,,,-2.4748666286468506,45534,,0.6875,,,,,104.810546875,,394.125,0,0.015625,,26571.835716801,0.008199527210842853,0.14352569729089737,2.4196244217455387,0,1.220568299293518,75327,278.10673904418945,,,,268951,,,0,3808.234375,0.19291229809041516,271.30842696875334,,,,0.125,1e-06,0,0.6875,29793,0,,698,,,,,,67227,0.010217588394880295,,,0.0021161846816539764,1.0554604796927494,-0.040217019617557526,296,,,0.6875,44,0,67237.75,,2.205271042883396,,3.79905201872471e-05,11137,1,0,1.6201815605163574,1,0.6875,,,,770,67243,0.034449027521351025,0.06641613878309727,1.6201815605163574,,,9.26510040089488,-2.4748666286468506
91,,180.5332577303052,0,,0.001,64,91,,0.11834105104207993,164.0997866652906,-0.04210086539387703,,0.2639106214046478,0,1767268224.4394617,365.73870559981714,1,,1,76.04878377914429,,,,-2.4748666286468506,18536,,0.734375,,,,,104.810546875,,390.75,0,0.015625,,26795.23175438,0.009914978822629926,0.13492194935679436,2.8393113426864147,0,1.215262532234192,100861,278.30149841308594,,,,264112,,,0,3736.0,0.16673422443456803,180.5332577303052,,,,0.125,1e-06,0,0.734375,82325,0,,512,,,,,,65708,0.007785297930240631,,,0.00221383199095726,0.686311340108449,-0.04210086539387703,296,,,0.734375,47,0,66028.0,,2.618664886802435,,2.9477259383294326e-05,10353,1,0,0.935412585735321,1,0.734375,,,,536,66347,0.040946089326744074,0.10760145075619221,0.935412585735321,,,10.814353544265032,-2.4748666286468506
92,,223.3880292326212,0,,0.001,64,92,,0.149966761469841,210.84805637970567,-0.04197201132774353,,0.3416449725627899,0,1767268447.8355093,245.460780456148,1,,1,76.04878377914429,,,,-1.6201815605163574,34065,,0.71875,,,,,104.810546875,,331.5,0,0.015625,,27113.442206213,0.009151997049676007,0.11912303417921066,2.2458044849336147,0,1.5151437520980835,82211,278.3219184875488,,,,219332,,,0,3095.5625,0.1763646265331635,223.3880292326212,,,,0.125,1e-06,0,0.71875,48146,0,,421,,,,,,54831,0.008746743202209473,,,0.001073591411113739,1.06426566445772,-0.04197201132774353,296,,,0.71875,46,0,54833.0,,2.007325816899538,,3.9879010824729055e-05,8531,1,0,1.20761239528656,1,0.71875,,,,445,54839,0.037109769950476885,-0.011531684547662735,1.20761239528656,,,8.139360062777996,-1.6201815605163574
93,,318.20104194805026,0,,0.001,64,93,,0.1061350405216217,300.0456984527409,-0.053965311497449875,,0.2903885543346405,0,1767268766.04595,221.55254290936483,1,,1,76.04878377914429,,,,-2.4748666286468506,59665,,0.734375,,,,,104.810546875,,485.875,0,0.015625,,27404.655064819,0.010154417440397363,0.1561378724873066,3.10097860917449,0,1.4916902780532837,86182,279.1520805358887,,,,281993,,,0,3920.265625,0.15941309090503603,318.20104194805026,,,,0.125,1e-06,0,0.734375,26517,0,,710,,,,,,70496,0.007721010595560074,,,0.0017825588583946228,1.1958919335533742,-0.053965311497449875,296,,,0.734375,47,0,70498.25,,2.8634746372699738,,2.7380149846131196e-05,14011,1,0,1.20761239528656,1,0.734375,,,,1283,70500,0.042553659652369465,0.1257053278386593,1.20761239528656,,,11.999834146350622,-2.4748666286468506
94,,291.20166117697954,0,,0.001,64,94,,0.11257011443376541,274.82777787745,-0.034704603254795074,,0.3374224007129669,0,1767269057.258744,235.7687443213923,1,,1,76.04878377914429,,,,-2.4748666286468506,31942,,0.734375,,,,,104.810546875,,431.5,0,0.015625,,27687.27424046,0.009435286047678945,0.14684852957725525,2.8186672627925873,0,1.0875440835952759,97282,279.29161834716797,,,,274625,,,0,3859.515625,0.17249598513230038,291.20166117697954,,,,0.125,1e-06,0,0.734375,65340,0,,558,,,,,,68655,0.008005127310752869,,,0.0017263665795326233,1.112622527427948,-0.034704603254795074,296,,,0.734375,47,0,68656.25,,2.59116543084383,,2.9149302906701388e-05,11993,1,0,1.6201815605163574,1,0.734375,,,,910,68658,0.03926877854463997,-0.1699147503823042,1.6201815605163574,,,10.78418830782175,-2.4748666286468506
95,,282.61054411157966,0,,0.001,64,95,,0.11888469010591507,264.45446540415287,-0.03141079843044281,,0.4202452600002289,0,1767269339.8779886,280.85735530328276,1,,1,76.04878377914429,,,,-1.20761239528656,52372,,0.515625,,,,,104.810546875,,363.75,0,0.015625,,27974.702484588,0.008946170021753198,0.14728177338838577,3.2662861570715904,0,1.29300856590271,112783,280.0995330810547,,,,317493,,,0,4597.078125,0.18273944449712096,282.61054411157966,,,,0.125,1e-06,0,0.515625,60411,0,,494,,,,,,79367,0.007209852337837219,,,0.0036490559577941895,0.8988537739805953,-0.03141079843044281,296,,,0.515625,33,0,79373.25,,2.840346358716488,,2.2708697003830696e-05,10326,1,0,2.4748666286468506,1,0.515625,,,,530,79384,0.03738068809324335,0.05132099986076355,2.4748666286468506,,,11.868106804788113,-1.20761239528656
96,,287.419859431684,0,,0.001,64,96,,0.11578183621168137,271.0172381699085,-0.030404536053538322,,0.4918924570083618,0,1767269627.3062243,248.4788286418847,1,,1,76.04878377914429,,,,-2.4748666286468506,57387,,0.609375,,,,,104.810546875,,413.625,0,0.015625,,28244.733003751,0.009128866094972732,0.13666095957159996,2.8250935040414333,0,1.0229743719100952,81574,280.37012100219727,,,,285671,,,0,4049.984375,0.17683272138896758,287.419859431684,,,,0.125,1e-06,0,0.609375,24187,0,,547,,,,,,71413,0.007352862507104874,,,0.0028062760829925537,1.0455952305753824,-0.030404536053538322,296,,,0.609375,39,0,71417.75,,2.607852306216955,,2.5738918220977534e-05,10722,1,0,2.4748666286468506,1,0.609375,,,,498,71424,0.03782847887279043,-0.02209702506661415,2.4748666286468506,,,10.806499388068914,-2.4748666286468506
97,,270.01277926936746,0,,0.001,64,97,,0.11251708120107651,249.80872816219926,-0.02278786152601242,,0.7833341956138611,0,1767269897.33676,301.99311388389094,1,,1,76.04878377914429,,,,-2.4748666286468506,52566,,0.46875,,,,,104.810546875,,360.0,0,0.015625,,28548.077058837,0.009990124715037239,0.1731954701244831,3.4302947111427784,0,1.3089088201522827,117270,280.2297134399414,,,,326168,,,0,4736.375,0.1756217207517312,270.01277926936746,,,,0.125,1e-06,0,0.46875,64704,0,,695,,,,,,81539,0.009837310761213303,,,0.002017185091972351,0.8241031120919191,-0.02278786152601242,296,,,0.46875,30,0,81542.0,,3.258458998054266,,3.016025717180503e-05,13523,1,0,2.4748666286468506,1,0.46875,,,,546,81546,0.040811620686391555,0.06629107519984245,2.4748666286468506,,,13.311444696038961,-2.4748666286468506
98,,303.3320305533707,0,,0.001,64,98,,0.10274004191160202,282.34655334055424,-0.03619202598929405,,0.466971755027771,0,1767270200.6807892,265.69317408706615,1,,1,76.04878377914429,,,,-2.4748666286468506,46518,,0.65625,,,,,104.810546875,,410.625,0,0.015625,,28836.088849246,0.010048698896561877,0.1607784554362297,3.6823509745299816,0,1.1348556280136108,112819,280.6239471435547,,,,322373,,,0,4626.453125,0.16483300092528966,303.3320305533707,,,,0.125,1e-06,0,0.65625,66301,0,,733,,,,,,80586,0.007827453315258026,,,0.0032529160380363464,0.9535738884085548,-0.03619202598929405,296,,,0.65625,42,0,80593.25,,3.239429209381342,,2.4280734786281812e-05,13204,1,0,2.4748666286468506,1,0.65625,,,,620,80602,0.04303769144641952,0.23275207169353962,2.4748666286468506,,,13.874189704656601,-2.4748666286468506
