_step,_timestamp,val-aux/alfworld/reward/std@2,val-aux/alfworld/reward/best@16/mean,training/epoch,response_length/mean,actor/kl_loss,prompt_length/min,timing_s/dump_rollout_generations,critic/rewards_teacher/min,diag/group_teacher_minus_on_reward_mean,val-aux/alfworld/reward/mean@1,timing_per_token_ms/gen,val-aux/alfworld/reward/worst@8/mean,global_seqlen/min,val-aux/alfworld/reward/best@16/std,actor/off_pg_loss,perf/throughput,response_length/max,val-core/alfworld/reward/best@94/std,val-aux/alfworld/reward/best@3/std,diag/exp_token_ratio,critic/rewards_sum/max,val-aux/alfworld/reward/worst@3/std,critic/rewards/max,exp_mask_ratio,val-aux/alfworld/reward/best@64/std,diag/entropy_onpolicy_token_std,val-aux/alfworld/reward/worst@94/mean,diag/teacher_adv_pos_ratio,diag/reward_teacher_mean,actor/on_pg_clipfrac_lower,val-core/alfworld/reward/mean@94,actor/on_pg_loss,response_length/clip_ratio,global_seqlen/balanced_max,prompt_length/mean,critic/rewards_teacher/mean,critic/advantages/min,val-aux/alfworld/reward/best@8/mean,critic/rewards_sum/mean,actor/grad_norm,val-aux/alfworld/reward/worst@2/mean,critic/returns/max,global_seqlen/max,actor/entropy_loss,val-aux/alfworld/reward/best@3/mean,diag/reward_onpolicy_mean,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/best@32/std,diag/group_gap_count,diag/adv_onpolicy_sample_mean,luffy/tasks_with_partial_teacher,diag/adv_teacher_token_mean,actor/on_pg_clipfrac,luffy/total_onpolicy_kept,timing_s/adv,critic/returns/min,perf/mfu/actor,diag/group_teacher_minus_on_reward_std,diag/entropy_offpolicy_token_mean,actor/pg_loss,val-aux/alfworld/reward/worst@2/std,global_seqlen/mean,val-core/alfworld/reward/best@94/mean,val-aux/alfworld/reward/best@2/std,prompt_length/max,training/global_step,critic/advantages/mean,critic/score/max,diag/entropy_teacher_token_mean,timing_per_token_ms/update_actor,critic/rewards_last/mean,val-aux/alfworld/reward/best@32/mean,prompt_length/clip_ratio,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@4/std,global_seqlen/minmax_diff,diag/entropy_onpolicy_token_mean,timing_s/reward,critic/rewards_onpolicy/max,perf/total_num_tokens,perf/time_per_step,response_length/min,diag/adv_onpolicy_token_mean,luffy/tasks_with_full_teacher,critic/rewards_last/min,timing_s/testing,critic/rewards_onpolicy/count,critic/rewards_onpolicy/mean,diag/teacher_token_ratio,critic/returns/mean,timing_per_token_ms/adv,timing_s/old_log_prob,actor/ppo_kl,val-aux/alfworld/reward/worst@94/std,val-aux/alfworld/reward/worst@32/std,timing_s/update_actor,diag/onpolicy_adv_pos_ratio,val-aux/alfworld/reward/worst@64/mean,_runtime,timing_s/ref,critic/advantages/max,perf/max_memory_reserved_gb,critic/rewards/mean,critic/rewards_last/max,critic/rewards_onpolicy/min,val-aux/alfworld/reward/std@94,val-aux/alfworld/reward/best@2/mean,luffy/onpolicy_replaced_by_teacher,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/mean@3,training/num_term_traj,critic/rewards_teacher/count,actor/kl_coef,timing_s/step,perf/max_memory_allocated_gb,timing_s/gen,val-aux/alfworld/reward/std@3,timing_per_token_ms/ref,val-aux/alfworld/reward/best@4/mean,critic/score/min,val-aux/alfworld/reward/worst@16/std,critic/rewards_sum/min,luffy/tasks_without_teacher,actor/lr,critic/rewards/min,val-aux/alfworld/reward/best@4/std,training/num_not_none_traj,val-aux/alfworld/reward/best@64/mean,critic/rewards_teacher/max,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/worst@3/mean,luffy/total_teacher_rollouts,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@4/mean,global_seqlen/balanced_min,val-aux/alfworld/reward/worst@64/std,critic/score/mean,val-aux/alfworld/reward/worst@32/mean
87,1767955447.0237164,,,0,4744.515625,0.48004278540611267,275,0.19303494691848755,1,0.5178571428571428,,1.3526662166697676,,57207,,-0.08233720064163208,190.1491836955954,14628,,,0.007673333398997784,1,,1,0.0023989358451217413,,0.3885382413864136,,0.875,1,0,,-0.055296072736382484,0.015625,82052,381.203125,1,-1.6201815605163574,,0.546875,1.900551676750183,,2.4748666286468506,112865,0.09279640018939972,,0.4821428656578064,,,8,-0.029606929048895836,0,0.915334939956665,0,56,0.11712365224957466,-1.6201815605163574,0.1696854792594297,0.293965672020613,0.3614462614059448,-0.13763327337801456,,82011.5,,,548,87,-0.056614406406879425,1,0.3614462614059448,0.041658681275745395,0.546875,,0.109375,247.52891540527344,,55658,0.09071900695562363,0.0034073740243911743,1,328046,431.30082604661584,482,-0.06413017958402634,8,0,,56,0.4821428656578064,0.007673333398997784,-0.056614406406879425,0.00035703423376469965,3.3984071128070354,0,,,13.665963757783175,0.3571428656578064,,26591.154950677,3.167681533843279,2.4748666286468506,99.701171875,0.546875,1,0,,,8,,,30,8,0.001,431.30082604661584,75.68259525299072,410.73574402555823,,0.00965621142718789,,0,,0,0,1e-06,0,,64,,1,,,,8,0.11007845401763916,,81974,,0.546875,
88,1767955812.544611,,,0,5252.125,0.3331567347049713,275,0.18133503198623657,1,0.4464285714285714,,1.0193505088783208,,67051,,-0.03068525344133377,247.53611931869503,15437,,,0.006485470104962587,1,,1,0.0021065245382487774,,0.3769957721233368,,0.75,1,0,,-0.06311816349625587,0.015625,90486,402.640625,1,-1.6201815605163574,,0.609375,1.929614543914795,,2.4748666286468506,131279,0.0845676064491272,,0.5535714030265808,,,8,-0.027488550171256065,0,0.8686763048171997,0,56,0.10788656771183014,-1.6201815605163574,0.17515371152097953,0.338344559312436,0.38084620237350464,-0.09380341693758965,,90476.25,,,733,88,-0.04693939909338951,1,0.38084620237350464,0.042132265870228995,0.609375,,0.109375,247.9446678161621,,64228,0.08263355493545532,0.0030224286019802094,1,361905,365.5072651579976,515,-0.052916355431079865,8,0,,56,0.5535714030265808,0.006485470104962587,-0.04693939909338951,0.00029810742518569827,3.76530197635293,0,,,15.247877679765224,0.3035714328289032,,26871.983104426,3.5344634614884853,2.4748666286468506,99.701171875,0.609375,1,0,,,8,,,35,8,0.001,365.5072651579976,75.68259525299072,342.64040265232325,,0.009766274192090425,,0,,0,0,1e-06,0,,64,,1,,,,8,0.07595304399728775,,90467,,0.609375,
89,1767956093.372643,,,0,5035.328125,0.41306036710739136,275,0.21825258061289787,1,0.5714285714285714,,0.8111103783795597,,57673,,-0.14061741530895233,308.90446758734504,13562,,,0.006957093719393015,1,,1,0.0024504230823367834,,0.3717454671859741,,0.875,1,0,,0.15616116672754288,0.015625,86762,385.796875,1,-2.4748666286468506,,0.5,1.9416587352752686,,2.4748666286468506,143087,0.08410108089447021,,0.4285714328289032,,,8,-0.017633337527513504,0,1.355008840560913,0,56,0.10814572125673294,-2.4748666286468506,0.19738648702122985,0.3499271061118826,0.36760658025741577,0.015543751418590546,,86738.0,,,734,89,-0.021604301407933235,1,0.36760658025741577,0.03681185062237777,0.5,,0.109375,248.1795425415039,,85414,0.08211489021778107,0.0035531483590602875,1,346952,280.7923131622374,449,-0.031248627230525017,8,0,,56,0.4285714328289032,0.006957093719393015,-0.021604301407933235,0.0003117022563833987,3.2219921201467514,0,,,12.77194519713521,0.3035714328289032,,27129.521984779,3.0577493086457253,2.4748666286468506,99.701171875,0.5,1,0,,,8,,,29,8,0.001,280.7923131622374,75.68259525299072,261.3892416469753,,0.008813176775593526,,0,,0,0,1e-06,0,,64,,1,,,,8,0.120414599776268,,86724,,0.5,
90,1767956350.9115386,,,0,4137.96875,0.5203469395637512,275,0.15651613473892212,1,0.48214285714285715,,0.9126896240719945,,45721,,-0.04116860032081604,280.03958453360104,10547,,,0.007971151731908321,1,,1,0.0029731723479926586,,0.4199514389038086,,0.875,1,0,,0.14889376983046532,0.015625,72128,369.28125,1,-1.6201815605163574,,0.578125,2.777583599090576,,2.4748666286468506,114986,0.10309496521949768,,0.5178571343421936,,,8,-0.017850497737526894,0,0.901668131351471,0,56,0.10483701899647713,-1.6201815605163574,0.1882204940808122,0.3189387696337813,0.3628822863101959,0.10772516950964928,,72116.0,,,547,90,-0.029960475862026215,1,0.3628822863101959,0.036140807864888845,0.578125,,0.109375,248.15564727783203,,69265,0.10100751370191574,0.002861231565475464,1,288464,257.5207362920046,499,-0.03744629770517349,8,0,,56,0.5178571343421936,0.007971151731908321,-0.029960475862026215,0.0003634318979022586,2.647594664245844,0,,,10.425321999937296,0.3928571343421936,,27378.612408338,2.4563507810235023,2.4748666286468506,99.701171875,0.578125,1,0,,,8,,,32,8,0.001,257.5207362920046,75.68259525299072,241.7075931429863,,0.008515276710520213,,0,,0,0,1e-06,0,,64,,1,,,,8,0.10439364612102509,,72105,,0.578125,
91,1767956600.0019703,,,0,3700.6875,0.6053626537322998,275,0.15742125734686852,1,0.4464285714285714,,0.9845103818585819,,43347,,-0.04116859659552574,260.4445337896276,10410,,,0.007811048533767462,1,,1,0.0026388762053102255,,0.40228986740112305,,0.75,1,0,,0.02909889630973339,0.015625,64876,353.640625,1,-1.20761239528656,,0.609375,2.308190107345581,,2.4748666286468506,82174,0.09922242164611816,,0.5535714030265808,,,8,-0.015564804896712303,0,0.8840867280960083,0,56,0.09240290522575378,-1.20761239528656,0.17174844191520267,0.31491414443836424,0.407539427280426,-0.01206970028579235,,64869.25,,,544,91,-0.029285915195941925,1,0.407539427280426,0.03986166811742096,0.609375,,0.109375,248.57123184204102,,38827,0.09679517894983292,0.003004714846611023,1,259477,249.0712669454515,450,-0.03647648170590401,8,0,,56,0.5535714030265808,0.007811048533767462,-0.029285915195941925,0.00035611212256097375,2.8229290060698986,0,,,10.343186058104038,0.3035714328289032,,27625.090764002,2.4554228261113167,2.4748666286468506,99.701171875,0.609375,1,0,,,8,,,37,8,0.001,249.0712669454515,75.68259525299072,233.17537688091397,,0.009462969072832339,,0,,0,0,1e-06,0,,64,,1,,,,8,0.08725301176309586,,64865,,0.609375,
92,1767956846.480315,,,0,4548.796875,0.4222760796546936,275,0.1653951071202755,1,0.5918367346938777,,0.7841875000266457,,57135,,-0.32472895830869675,317.871709877621,9879,,,0.010404536500573158,1,,1,0.004553408361971378,,0.3962489664554596,,0.8571428656578064,1,0,,0.1000448539853096,0.015625,78352,347.546875,1,-1.6201815605163574,,0.421875,3.2529702186584473,,2.4748666286468506,102939,0.09787450730800629,,0.35087719559669495,,,7,-0.018546517938375473,0,1.1958417892456055,0,57,0.09282034635543823,-1.6201815605163574,0.17746427094823883,0.3616335744218235,0.4086151123046875,-0.22468410432338715,,78341.5,,,515,92,-0.012958533130586147,1,0.4086151123046875,0.038392287609977115,0.421875,,0.125,248.78722381591797,,45804,0.0946073979139328,0.0015900582075119019,1,313366,246.45634564384818,597,-0.02566777542233467,7,0,,57,0.35087719559669495,0.010404536500573158,-0.012958533130586147,0.0002962042670724911,3.0590570271015167,0,,,12.03083759918809,0.22807016968727112,,27828.875706819,2.791454993188381,2.4748666286468506,99.701171875,0.421875,1,0,,,7,,,23,7,0.001,246.45634564384818,75.68259525299072,228.2950175702572,,0.00890797021115367,,0,,0,1,1e-06,0,,64,,1,,,,7,0.18813419342041016,,78330,,0.421875,
93,1767957050.2653527,,,0,2875.375,0.5445683598518372,275,0.1062060222029686,1,0.4464285714285715,,1.0357820881957456,,39032,,-0.1783972829580307,250.61940505109442,6159,,,0.013416728004813194,1,,1,0.005819599609822035,,0.4676189124584198,,0.625,1,0,,0.05681714788079262,0.015625,51081,316.453125,1,-1.20761239528656,,0.609375,2.75569486618042,,1.6201815605163574,67561,0.1294587403535843,,0.5535714030265808,,,8,-0.015247596427798271,0,1.016803503036499,0,56,0.08427015319466591,-1.20761239528656,0.15555203625328484,0.36726721073577023,0.44272878766059875,-0.12158013507723808,,51069.25,,,470,93,-0.016951648518443108,1,0.44272878766059875,0.04213538842383726,0.609375,,0.109375,248.9938735961914,,28529,0.12519851326942444,0.0012004934251308441,1,204277,203.7721300534904,726,-0.031009875237941742,8,0,,56,0.5535714030265808,0.013416728004813194,-0.016951648518443108,0.0004125288367983958,2.278097778558731,0,,,8.607290741056204,0.1785714328289032,,28053.786787257,2.0715768299996853,1.6201815605163574,99.701171875,0.609375,1,0,,,8,,,35,8,0.001,203.7721300534904,75.68259525299072,190.6087629981339,,0.01014101847001711,,0,,0,0,1e-06,0,,64,,1,,,,8,0.133779376745224,,51063,,0.609375,
94,1767957275.1763382,,,0,3111.359375,1.6832772493362427,275,0.13767800852656364,1,0.35714285714285715,,1.0552266627288063,,30028,,-0.10143320262432098,245.74425478889555,10220,,,0.009024391882121563,1,,1,0.0026073104236274958,,0.4412619471549988,,0.875,1,0,,0.47305805794894695,0.015625,55269,342.8125,1,-2.4748666286468506,,0.6875,3.6028099060058594,,1.6201815605163574,89981,0.11378052085638046,,0.6428571343421936,,,8,-0.014006595127284527,0,0.8112365007400513,0,56,0.08430900424718857,-2.4748666286468506,0.15986567284486175,0.2857142857142857,0.4045349657535553,0.37162485532462597,,55266.75,,,549,94,-0.036079417914152145,1,0.4045349657535553,0.04289392715985681,0.6875,,0.109375,249.11225509643555,,59953,0.11113274097442627,0.0026522837579250336,1,221067,224.89538991451263,379,-0.04379555955529213,8,0,,56,0.6428571343421936,0.009024391882121563,-0.036079417914152145,0.00038137308710566736,2.68208971619606,0,,,9.482431795448065,0.5178571343421936,,28329.181472965,2.3640222884714603,1.6201815605163574,99.701171875,0.6875,1,0,,,8,,,41,8,0.001,224.89538991451263,75.68259525299072,210.124119669199,,0.010693691453140723,,0,,0,0,1e-06,0,,64,,1,,,,8,0.09025967866182327,,55265,,0.6875,
95,1767957550.571045,,,0,4591.90625,1.6133147478103638,275,0.17540504038333893,1,0.5178571428571429,,0.8755241587068786,,55616,,-0.08233720064163208,288.7177014781533,11352,,,0.006591080687940121,1,,1,0.0025433297269046307,,0.3659060299396515,,0.875,1,0,,-0.07988050952553749,0.015625,79526,377.265625,1,-1.20761239528656,,0.546875,5.714993476867676,,1.6201815605163574,102643,0.08434121310710907,,0.4821428656578064,,,8,-0.015214151702821255,0,0.9429459571838379,0,56,0.10195187851786613,-1.20761239528656,0.185203066207951,0.26666400934050144,0.3250202238559723,-0.16221771016716957,,79506.75,,,548,95,-0.024341018870472908,1,0.3250202238559723,0.03740324064045624,0.546875,,0.109375,249.5653839111328,,47027,0.08274435251951218,0.001717895269393921,1,318027,275.37885482236743,691,-0.03075878694653511,8,0,,56,0.4821428656578064,0.006591080687940121,-0.024341018870472908,0.00032057617283396105,3.048866990953684,0,,,11.895240411162376,0.3571428656578064,,28593.713753036,2.8335793763399124,1.6201815605163574,99.701171875,0.546875,1,0,,,8,,,31,8,0.001,275.37885482236743,75.68259525299072,257.3007908090949,,0.008909870471186134,,0,,0,0,1e-06,0,,64,,1,,,,8,0.08279258757829666,,79491,,0.546875,
96,1767957815.1033938,,,0,3857.015625,0.3343474864959717,275,0.18393802642822266,1,0.46428571428571425,,1.0015311210674989,,42167,,-0.020088201388716698,257.36360611943616,12737,,,0.010678593069314957,1,,1,0.003056813031435013,,0.3999592363834381,,0.875,1,0,,0.09882836602628231,0.015625,68086,397.828125,1,-2.4748666286468506,,0.59375,3.805058240890503,,2.4748666286468506,116231,0.09604264795780182,,0.5357142686843872,,,8,-0.014608730562031269,0,0.8730295300483704,0,56,0.10370391234755516,-2.4748666286468506,0.1676078316846984,0.38959686123698983,0.3695620596408844,0.07874016463756561,,68077.5,,,737,96,-0.019307250156998634,1,0.3695620596408844,0.041423229286075405,0.59375,,0.109375,250.2456817626953,,74064,0.09309031069278717,0.0025312788784503937,1,272310,264.51875238493085,462,-0.028939004987478256,8,0,,56,0.5357142686843872,0.010678593069314957,-0.019307250156998634,0.00038083034904173613,3.0949676260352135,0,,,11.279959566891193,0.4107142984867096,,28843.150197814,2.604205444455147,2.4748666286468506,99.701171875,0.59375,1,0,,,8,,,35,8,0.001,264.51875238493085,75.68259525299072,247.226955704391,,0.009563385275807523,,0,,0,0,1e-06,0,,64,,1,,,,8,0.12443345040082932,,68058,,0.59375,
97,1767958064.5397806,,,0,3375.90625,0.7801390886306763,275,0.14197321981191635,1,0.2653061224489796,,1.0843980020776867,,42008,,-0.04116860032081604,240.1201096975523,10530,,,0.012126373127102852,1,,1,0.0037101232446730137,,0.4032192528247833,,0.8571428656578064,1,0,,-0.09635628573596478,0.015625,59906,367.203125,1,-2.4748666286468506,,0.78125,4.42156982421875,,0.7245674133300781,71672,0.09495643526315689,,0.7543859481811523,,,7,-0.016767069697380066,0,0.41010531783103943,0,57,0.08908633887767792,-2.4748666286468506,0.1609318269899711,0.160694038245139,0.32010534405708313,-0.13752488605678082,,59889.75,,,504,97,-0.04408600926399231,1,0.32010534405708313,0.04095358478907482,0.78125,,0.109375,250.31623077392578,,29664,0.09219267219305038,0.002066526561975479,1,239559,249.41580309718847,398,-0.0496613048017025,7,0,,57,0.7543859481811523,0.012126373127102852,-0.04408600926399231,0.0003718764015448299,2.562729574739933,0,,,9.810799818485975,0.6315789222717285,,29074.81138302,2.499573774635792,0.7245674133300781,99.701171875,0.78125,1,0,,,7,,,46,7,0.001,249.41580309718847,75.68259525299072,234.2928635329008,,0.01043406331899779,,0,,0,1,1e-06,0,,64,,1,,,,7,0.06065914407372475,,59878,,0.78125,
98,1767958296.2009146,,,0,3600.234375,0.5080323219299316,275,0.1608804538846016,1,0.48214285714285715,,0.9321700732514688,,41335,,-0.06861434131860733,271.53479418262873,10964,,,0.006900592241436243,1,,1,0.0021823393180966377,,0.4260154068470001,,0.75,1,0,,0.12636710703372955,0.015625,62916,331.0,1,-2.4748666286468506,,0.578125,3.133260488510132,,1.6201815605163574,89371,0.10560240596532822,,0.5178571343421936,,,8,-0.01620704121887684,0,0.798805296421051,0,56,0.10289095714688301,-2.4748666286468506,0.15217873326173076,0.3494711748353737,0.3666476309299469,0.05775276571512222,,62899.75,,,420,98,-0.03132385015487671,1,0.3666476309299469,0.043875938042403625,0.578125,,0.109375,250.39946365356445,,48036,0.10378853231668472,0.0015384592115879059,1,251599,231.64526737481356,390,-0.03709203377366066,8,0,,56,0.5178571343421936,0.006900592241436243,-0.03132385015487671,0.0004089481959263869,2.9368651770055294,0,,,11.03914213553071,0.2678571343421936,,29372.744762673,2.5954443216323853,1.6201815605163574,99.701171875,0.578125,1,0,,,8,,,33,8,0.001,231.64526737481356,75.68259525299072,214.7859674282372,,0.010315797446064512,,0,,0,0,1e-06,0,,64,,1,,,,8,0.10805660486221313,,62883,,0.578125,
