_step,is_offpolicy,offpolicy_ratio,exp_tokens,response_valid_tokens,reward_outcome,success,entropy_scalar
19,0.0,0.0,0.0,7183.0,0.0,0.0,0.1388821303844452
19,0.0,0.0,0.0,934.0,1.0,1.0,0.22862952947616577
19,0.0,0.0,0.0,543.0,1.0,1.0,0.3525095582008362
19,0.0,0.0,0.0,6415.0,0.0,0.0,0.32768407464027405
19,0.0,0.0,0.0,1314.0,1.0,1.0,0.29543641209602356
19,0.0,0.0,0.0,3493.0,1.0,1.0,0.3401589095592499
19,0.0,0.0,0.0,3777.0,1.0,1.0,0.16979941725730896
19,0.0,0.0,0.0,4955.0,0.0,0.0,0.2505618929862976
19,0.0,0.0,0.0,1825.0,1.0,1.0,0.20233705639839172
19,0.0,0.0,0.0,3019.0,1.0,1.0,0.2680392265319824
19,0.0,0.0,0.0,2210.0,1.0,1.0,0.22346021234989166
19,0.0,0.0,0.0,4363.0,0.0,0.0,0.15656045079231262
19,0.0,0.0,0.0,543.0,1.0,1.0,0.4240921139717102
19,0.0,0.0,0.0,6428.0,0.0,0.0,0.12761856615543365
19,0.0,0.0,0.0,5894.0,0.0,0.0,0.14092661440372467
19,0.0,0.0,0.0,6300.0,0.0,0.0,0.1523001492023468
19,0.0,0.0,0.0,4816.0,1.0,1.0,0.1424860805273056
19,0.0,0.0,0.0,6041.0,1.0,1.0,0.12949857115745544
19,0.0,0.0,0.0,4524.0,1.0,1.0,0.12338847666978836
19,0.0,0.0,0.0,2425.0,1.0,1.0,0.20241835713386536
19,0.0,0.0,0.0,3355.0,1.0,1.0,0.19037704169750214
19,0.0,0.0,0.0,1176.0,1.0,1.0,0.34157058596611023
19,0.0,0.0,0.0,1444.0,1.0,1.0,0.31737393140792847
19,0.0,0.0,0.0,2145.0,1.0,1.0,0.24865956604480743
19,0.0,0.0,0.0,3915.0,1.0,1.0,0.18906088173389435
19,0.0,0.0,0.0,3732.0,1.0,1.0,0.276890367269516
19,0.0,0.0,0.0,2775.0,1.0,1.0,0.2175416350364685
19,1.0,0.14776119402985075,198.0,1340.0,1.0,1.0,0.21452078223228455
19,0.0,0.0,0.0,520.0,1.0,1.0,0.3837272822856903
19,0.0,0.0,0.0,1733.0,1.0,1.0,0.2581758499145508
19,0.0,0.0,0.0,6173.0,0.0,0.0,0.1804014891386032
19,0.0,0.0,0.0,8173.0,0.0,0.0,0.11412498354911804
19,0.0,0.0,0.0,6249.0,0.0,0.0,0.20354063808918
19,0.0,0.0,0.0,1356.0,1.0,1.0,0.2804034948348999
19,0.0,0.0,0.0,3883.0,1.0,1.0,0.19246213138103485
19,0.0,0.0,0.0,4717.0,1.0,1.0,0.18679161369800568
19,0.0,0.0,0.0,5068.0,1.0,1.0,0.16607889533042908
19,0.0,0.0,0.0,4409.0,1.0,1.0,0.2192666381597519
19,0.0,0.0,0.0,3524.0,1.0,1.0,0.17702342569828033
19,0.0,0.0,0.0,2577.0,1.0,1.0,0.2048262655735016
19,0.0,0.0,0.0,1454.0,1.0,1.0,0.1825171411037445
19,0.0,0.0,0.0,631.0,1.0,1.0,0.42405131459236145
19,0.0,0.0,0.0,2637.0,1.0,1.0,0.22428105771541595
19,1.0,0.18315203642802935,724.0,3953.0,1.0,1.0,0.1770000457763672
19,0.0,0.0,0.0,1271.0,1.0,1.0,0.28954440355300903
19,0.0,0.0,0.0,6171.0,0.0,0.0,0.18655073642730713
19,0.0,0.0,0.0,3437.0,1.0,1.0,0.20848128199577332
19,0.0,0.0,0.0,4279.0,1.0,1.0,0.1308719962835312
19,0.0,0.0,0.0,6417.0,0.0,0.0,0.1635720431804657
19,0.0,0.0,0.0,6961.0,0.0,0.0,0.20178061723709106
19,0.0,0.0,0.0,3740.0,0.0,0.0,0.36578845977783203
19,0.0,0.0,0.0,4782.0,0.0,0.0,0.3818974196910858
19,0.0,0.0,0.0,4215.0,0.0,0.0,0.26498377323150635
19,0.0,0.0,0.0,1989.0,1.0,1.0,0.21337445080280304
19,0.0,0.0,0.0,5447.0,0.0,0.0,0.29873037338256836
19,0.0,0.0,0.0,592.0,1.0,1.0,0.3757500648498535
19,0.0,0.0,0.0,1535.0,1.0,1.0,0.2266530841588974
19,0.0,0.0,0.0,2332.0,1.0,1.0,0.27110373973846436
19,1.0,0.17221828490432317,486.0,2822.0,1.0,1.0,0.15214389562606812
19,1.0,0.10815450643776824,126.0,1165.0,1.0,1.0,0.21414288878440857
20,0.0,0.0,0.0,4338.0,0.0,0.0,0.23948073387145996
20,0.0,0.0,0.0,3381.0,1.0,1.0,0.20441260933876038
20,0.0,0.0,0.0,4852.0,0.0,0.0,0.3023477792739868
20,0.0,0.0,0.0,1277.0,1.0,1.0,0.2247743159532547
20,0.0,0.0,0.0,1369.0,1.0,1.0,0.26036763191223145
20,0.0,0.0,0.0,9197.0,0.0,0.0,0.12913550436496735
20,0.0,0.0,0.0,4195.0,1.0,1.0,0.12443326413631439
20,0.0,0.0,0.0,8573.0,0.0,0.0,0.1276807337999344
20,0.0,0.0,0.0,4137.0,1.0,1.0,0.20664438605308533
20,0.0,0.0,0.0,4579.0,1.0,1.0,0.17078302800655365
20,0.0,0.0,0.0,7346.0,0.0,0.0,0.15823902189731598
20,0.0,0.0,0.0,6574.0,0.0,0.0,0.12259182333946228
20,0.0,0.0,0.0,3969.0,1.0,1.0,0.20053596794605255
20,0.0,0.0,0.0,765.0,1.0,1.0,0.39511045813560486
20,0.0,0.0,0.0,580.0,1.0,1.0,0.40516209602355957
20,1.0,0.10830479452054795,506.0,4672.0,1.0,1.0,0.10182854533195496
20,0.0,0.0,0.0,4494.0,0.0,0.0,0.2893373966217041
20,0.0,0.0,0.0,4277.0,0.0,0.0,0.25742486119270325
20,0.0,0.0,0.0,3998.0,0.0,0.0,0.2204967737197876
20,0.0,0.0,0.0,2401.0,1.0,1.0,0.17863361537456512
20,0.0,0.0,0.0,6884.0,0.0,0.0,0.144972562789917
20,0.0,0.0,0.0,4780.0,1.0,1.0,0.29208990931510925
20,0.0,0.0,0.0,3488.0,1.0,1.0,0.233662948012352
20,0.0,0.0,0.0,5351.0,0.0,0.0,0.2780297100543976
20,0.0,0.0,0.0,2967.0,1.0,1.0,0.2762988209724426
20,0.0,0.0,0.0,4464.0,0.0,0.0,0.30782192945480347
20,0.0,0.0,0.0,8993.0,0.0,0.0,0.10082830488681793
20,0.0,0.0,0.0,7679.0,0.0,0.0,0.1449124813079834
20,0.0,0.0,0.0,7392.0,0.0,0.0,0.1572508066892624
20,0.0,0.0,0.0,1214.0,1.0,1.0,0.31555747985839844
20,0.0,0.0,0.0,969.0,1.0,1.0,0.3113178014755249
20,0.0,0.0,0.0,763.0,1.0,1.0,0.3949774205684662
20,0.0,0.0,0.0,4954.0,0.0,0.0,0.17414243519306183
20,0.0,0.0,0.0,2028.0,1.0,1.0,0.24088847637176514
20,0.0,0.0,0.0,1178.0,1.0,1.0,0.23212991654872894
20,0.0,0.0,0.0,7272.0,1.0,1.0,0.12126139551401138
20,0.0,0.0,0.0,3953.0,1.0,1.0,0.11669495701789856
20,0.0,0.0,0.0,7506.0,0.0,0.0,0.15873968601226807
20,0.0,0.0,0.0,4143.0,1.0,1.0,0.13559387624263763
20,0.0,0.0,0.0,4522.0,1.0,1.0,0.11995044350624084
20,0.0,0.0,0.0,8997.0,0.0,0.0,0.1403537094593048
20,0.0,0.0,0.0,4572.0,0.0,0.0,0.2668009400367737
20,0.0,0.0,0.0,2740.0,1.0,1.0,0.2217351496219635
20,0.0,0.0,0.0,3938.0,1.0,1.0,0.22546491026878357
20,0.0,0.0,0.0,7744.0,0.0,0.0,0.1605183333158493
20,0.0,0.0,0.0,819.0,1.0,1.0,0.3079458475112915
20,0.0,0.0,0.0,756.0,1.0,1.0,0.3854529857635498
20,1.0,0.24108352144469525,1068.0,4430.0,1.0,1.0,0.19513936340808868
20,0.0,0.0,0.0,4211.0,0.0,0.0,0.23007123172283173
20,0.0,0.0,0.0,1063.0,1.0,1.0,0.2652084231376648
20,0.0,0.0,0.0,4769.0,0.0,0.0,0.23289214074611664
20,0.0,0.0,0.0,4373.0,1.0,1.0,0.19488425552845
20,0.0,0.0,0.0,8184.0,0.0,0.0,0.1778717190027237
20,0.0,0.0,0.0,8840.0,0.0,0.0,0.12357763200998306
20,0.0,0.0,0.0,3595.0,1.0,1.0,0.12911945581436157
20,0.0,0.0,0.0,6699.0,0.0,0.0,0.1800186038017273
20,0.0,0.0,0.0,4549.0,0.0,0.0,0.23692524433135986
20,0.0,0.0,0.0,3009.0,1.0,1.0,0.20941253006458282
20,0.0,0.0,0.0,4214.0,0.0,0.0,0.21090379357337952
20,0.0,0.0,0.0,546.0,1.0,1.0,0.46891292929649353
20,0.0,0.0,0.0,1980.0,1.0,1.0,0.2544335126876831
20,0.0,0.0,0.0,7457.0,0.0,0.0,0.13104362785816193
20,1.0,0.21098039215686273,269.0,1275.0,1.0,1.0,0.21734507381916046
20,1.0,0.12283123028391167,623.0,5072.0,1.0,1.0,0.11699091643095016
21,0.0,0.0,0.0,1300.0,1.0,1.0,0.28548502922058105
21,0.0,0.0,0.0,1972.0,1.0,1.0,0.35011202096939087
21,0.0,0.0,0.0,2144.0,1.0,1.0,0.29767727851867676
21,0.0,0.0,0.0,991.0,1.0,1.0,0.30853721499443054
21,0.0,0.0,0.0,5188.0,0.0,0.0,0.20777639746665955
21,0.0,0.0,0.0,5078.0,0.0,0.0,0.19971442222595215
21,0.0,0.0,0.0,4751.0,0.0,0.0,0.21440006792545319
21,0.0,0.0,0.0,6210.0,0.0,0.0,0.203988179564476
21,0.0,0.0,0.0,6574.0,0.0,0.0,0.16763582825660706
21,0.0,0.0,0.0,4512.0,0.0,0.0,0.254513680934906
21,0.0,0.0,0.0,3470.0,1.0,1.0,0.29042375087738037
21,0.0,0.0,0.0,3801.0,1.0,1.0,0.35581040382385254
21,0.0,0.0,0.0,11619.0,0.0,0.0,0.10334713011980057
21,0.0,0.0,0.0,8482.0,1.0,1.0,0.09381067007780075
21,0.0,0.0,0.0,6909.0,0.0,0.0,0.14780735969543457
21,0.0,0.0,0.0,6483.0,0.0,0.0,0.15198640525341034
21,0.0,0.0,0.0,2235.0,1.0,1.0,0.1946597695350647
21,0.0,0.0,0.0,5912.0,0.0,0.0,0.15377160906791687
21,0.0,0.0,0.0,5720.0,0.0,0.0,0.1410590559244156
21,0.0,0.0,0.0,4025.0,0.0,0.0,0.28969138860702515
21,0.0,0.0,0.0,1265.0,1.0,1.0,0.2858065068721771
21,0.0,0.0,0.0,1442.0,1.0,1.0,0.3564370274543762
21,0.0,0.0,0.0,4551.0,0.0,0.0,0.31270483136177063
21,0.0,0.0,0.0,4994.0,0.0,0.0,0.16445240378379822
21,0.0,0.0,0.0,6542.0,0.0,0.0,0.17110130190849304
21,0.0,0.0,0.0,6599.0,0.0,0.0,0.21233950555324554
21,0.0,0.0,0.0,5075.0,0.0,0.0,0.2739536166191101
21,0.0,0.0,0.0,10268.0,0.0,0.0,0.12081781029701233
21,0.0,0.0,0.0,10268.0,0.0,0.0,0.09608437120914459
21,0.0,0.0,0.0,6936.0,0.0,0.0,0.1779005378484726
21,1.0,0.1708229426433915,137.0,802.0,1.0,1.0,0.294874906539917
21,1.0,0.23316239316239315,682.0,2925.0,1.0,1.0,0.21798673272132874
21,0.0,0.0,0.0,553.0,1.0,1.0,0.4385785460472107
21,0.0,0.0,0.0,7430.0,0.0,0.0,0.244157612323761
21,0.0,0.0,0.0,3732.0,0.0,0.0,0.2886831760406494
21,0.0,0.0,0.0,4260.0,0.0,0.0,0.29439860582351685
21,0.0,0.0,0.0,1858.0,1.0,1.0,0.32734742760658264
21,0.0,0.0,0.0,2767.0,1.0,1.0,0.20983174443244934
21,0.0,0.0,0.0,1129.0,1.0,1.0,0.3314010798931122
21,0.0,0.0,0.0,4838.0,0.0,0.0,0.22756312787532806
21,0.0,0.0,0.0,5213.0,0.0,0.0,0.20630037784576416
21,0.0,0.0,0.0,6228.0,0.0,0.0,0.1432713121175766
21,0.0,0.0,0.0,6492.0,0.0,0.0,0.15398073196411133
21,0.0,0.0,0.0,4726.0,0.0,0.0,0.29604673385620117
21,0.0,0.0,0.0,5013.0,0.0,0.0,0.33082452416419983
21,0.0,0.0,0.0,11957.0,0.0,0.0,0.07490856200456619
21,0.0,0.0,0.0,6580.0,0.0,0.0,0.1457880288362503
21,0.0,0.0,0.0,6952.0,0.0,0.0,0.1608397215604782
21,0.0,0.0,0.0,4561.0,1.0,1.0,0.1574954390525818
21,0.0,0.0,0.0,2388.0,1.0,1.0,0.3661726117134094
21,0.0,0.0,0.0,941.0,1.0,1.0,0.32838690280914307
21,0.0,0.0,0.0,1188.0,1.0,1.0,0.28703877329826355
21,0.0,0.0,0.0,5214.0,1.0,1.0,0.13568410277366638
21,0.0,0.0,0.0,6399.0,0.0,0.0,0.14484722912311554
21,0.0,0.0,0.0,5009.0,0.0,0.0,0.24414272606372833
21,0.0,0.0,0.0,4898.0,0.0,0.0,0.22978629171848297
21,0.0,0.0,0.0,11191.0,0.0,0.0,0.09904281795024872
21,0.0,0.0,0.0,9371.0,0.0,0.0,0.07516161352396011
21,0.0,0.0,0.0,3601.0,1.0,1.0,0.12511076033115387
21,0.0,0.0,0.0,7002.0,0.0,0.0,0.23160988092422485
21,0.0,0.0,0.0,6340.0,0.0,0.0,0.13051661849021912
21,0.0,0.0,0.0,6811.0,0.0,0.0,0.1328217089176178
21,1.0,0.2501694915254237,369.0,1475.0,1.0,1.0,0.28902071714401245
21,1.0,0.17931521355453583,508.0,2833.0,1.0,1.0,0.16456690430641174
22,0.0,0.0,0.0,9722.0,0.0,0.0,0.16892904043197632
22,0.0,0.0,0.0,3164.0,1.0,1.0,0.14724338054656982
22,0.0,0.0,0.0,5042.0,0.0,0.0,0.1997753530740738
22,0.0,0.0,0.0,2178.0,1.0,1.0,0.21644799411296844
22,0.0,0.0,0.0,2874.0,1.0,1.0,0.19300810992717743
22,0.0,0.0,0.0,4494.0,0.0,0.0,0.2725694179534912
22,0.0,0.0,0.0,757.0,1.0,1.0,0.34142470359802246
22,0.0,0.0,0.0,4048.0,1.0,1.0,0.19544467329978943
22,0.0,0.0,0.0,5153.0,0.0,0.0,0.14637230336666107
22,0.0,0.0,0.0,4492.0,0.0,0.0,0.2250520884990692
22,0.0,0.0,0.0,1165.0,1.0,1.0,0.2278400957584381
22,0.0,0.0,0.0,530.0,1.0,1.0,0.3044808506965637
22,0.0,0.0,0.0,531.0,1.0,1.0,0.3073177635669708
22,0.0,0.0,0.0,5218.0,0.0,0.0,0.26959505677223206
22,0.0,0.0,0.0,4935.0,0.0,0.0,0.23885561525821686
22,1.0,0.20311714429361488,404.0,1989.0,1.0,1.0,0.20353804528713226
22,0.0,0.0,0.0,2187.0,1.0,1.0,0.2795230448246002
22,0.0,0.0,0.0,1356.0,1.0,1.0,0.29172059893608093
22,0.0,0.0,0.0,7492.0,0.0,0.0,0.1189989373087883
22,0.0,0.0,0.0,7385.0,0.0,0.0,0.16963385045528412
22,0.0,0.0,0.0,403.0,1.0,1.0,0.6653333306312561
22,0.0,0.0,0.0,1950.0,1.0,1.0,0.22633610665798187
22,0.0,0.0,0.0,4511.0,1.0,1.0,0.1891086995601654
22,0.0,0.0,0.0,4908.0,0.0,0.0,0.17570868134498596
22,0.0,0.0,0.0,4209.0,1.0,1.0,0.3443044126033783
22,0.0,0.0,0.0,4419.0,0.0,0.0,0.2500624358654022
22,0.0,0.0,0.0,2818.0,1.0,1.0,0.19967475533485413
22,0.0,0.0,0.0,577.0,1.0,1.0,0.32446256279945374
22,0.0,0.0,0.0,5126.0,0.0,0.0,0.2303144782781601
22,0.0,0.0,0.0,5019.0,0.0,0.0,0.22999054193496704
22,0.0,0.0,0.0,3212.0,1.0,1.0,0.21675753593444824
22,1.0,0.26928471248246844,192.0,713.0,1.0,1.0,0.35380545258522034
22,0.0,0.0,0.0,4567.0,0.0,0.0,0.20742656290531158
22,0.0,0.0,0.0,4012.0,1.0,1.0,0.22523047029972076
22,0.0,0.0,0.0,5231.0,1.0,1.0,0.12283995747566223
22,0.0,0.0,0.0,8017.0,0.0,0.0,0.13057862222194672
22,0.0,0.0,0.0,5129.0,0.0,0.0,0.26189523935317993
22,0.0,0.0,0.0,1602.0,1.0,1.0,0.22536137700080872
22,0.0,0.0,0.0,1886.0,1.0,1.0,0.29173269867897034
22,0.0,0.0,0.0,5021.0,0.0,0.0,0.20085309445858002
22,0.0,0.0,0.0,2708.0,1.0,1.0,0.22089213132858276
22,0.0,0.0,0.0,4308.0,0.0,0.0,0.23442241549491882
22,0.0,0.0,0.0,4385.0,0.0,0.0,0.23028841614723206
22,0.0,0.0,0.0,547.0,1.0,1.0,0.3244609832763672
22,0.0,0.0,0.0,584.0,1.0,1.0,0.3272560238838196
22,0.0,0.0,0.0,523.0,1.0,1.0,0.3344970643520355
22,0.0,0.0,0.0,2839.0,1.0,1.0,0.23010574281215668
22,1.0,0.1315040650406504,647.0,4920.0,1.0,1.0,0.12848922610282898
22,0.0,0.0,0.0,4333.0,0.0,0.0,0.2544698119163513
22,0.0,0.0,0.0,4623.0,0.0,0.0,0.21917985379695892
22,0.0,0.0,0.0,5079.0,0.0,0.0,0.3171568512916565
22,0.0,0.0,0.0,8532.0,0.0,0.0,0.13441431522369385
22,0.0,0.0,0.0,1611.0,1.0,1.0,0.20645691454410553
22,0.0,0.0,0.0,2271.0,1.0,1.0,0.21336980164051056
22,0.0,0.0,0.0,359.0,1.0,1.0,0.5264875292778015
22,0.0,0.0,0.0,1853.0,1.0,1.0,0.3069159984588623
22,0.0,0.0,0.0,739.0,1.0,1.0,0.39857998490333557
22,0.0,0.0,0.0,5235.0,0.0,0.0,0.19358353316783905
22,0.0,0.0,0.0,4464.0,0.0,0.0,0.20266209542751312
22,0.0,0.0,0.0,550.0,1.0,1.0,0.34835922718048096
22,0.0,0.0,0.0,3191.0,1.0,1.0,0.24167263507843018
22,0.0,0.0,0.0,5022.0,0.0,0.0,0.23183587193489075
22,0.0,0.0,0.0,4743.0,1.0,1.0,0.20168529450893402
22,1.0,0.19401007156109196,732.0,3773.0,1.0,1.0,0.1722709834575653
23,0.0,0.0,0.0,4617.0,0.0,0.0,0.19709858298301697
23,0.0,0.0,0.0,3321.0,1.0,1.0,0.26118552684783936
23,0.0,0.0,0.0,1493.0,1.0,1.0,0.29531246423721313
23,0.0,0.0,0.0,4932.0,0.0,0.0,0.21831469237804413
23,0.0,0.0,0.0,4798.0,1.0,1.0,0.22264660894870758
23,0.0,0.0,0.0,2426.0,1.0,1.0,0.11268690228462219
23,0.0,0.0,0.0,9737.0,0.0,0.0,0.09333567321300507
23,0.0,0.0,0.0,838.0,1.0,1.0,0.3420262336730957
23,0.0,0.0,0.0,557.0,1.0,1.0,0.46206390857696533
23,0.0,0.0,0.0,5712.0,0.0,0.0,0.21259838342666626
23,0.0,0.0,0.0,5526.0,0.0,0.0,0.14772729575634003
23,0.0,0.0,0.0,5698.0,0.0,0.0,0.20616629719734192
23,0.0,0.0,0.0,5382.0,0.0,0.0,0.2759797275066376
23,0.0,0.0,0.0,5404.0,0.0,0.0,0.20687201619148254
23,1.0,0.20311714429361488,404.0,1989.0,1.0,1.0,0.20485039055347443
23,1.0,0.2336231884057971,806.0,3450.0,1.0,1.0,0.2075153887271881
23,0.0,0.0,0.0,4098.0,1.0,1.0,0.22303041815757751
23,0.0,0.0,0.0,4700.0,0.0,0.0,0.28673747181892395
23,0.0,0.0,0.0,2685.0,1.0,1.0,0.22217895090579987
23,0.0,0.0,0.0,6876.0,1.0,1.0,0.1214667409658432
23,0.0,0.0,0.0,2016.0,1.0,1.0,0.18349653482437134
23,0.0,0.0,0.0,5014.0,0.0,0.0,0.2564600110054016
23,0.0,0.0,0.0,4521.0,0.0,0.0,0.21258310973644257
23,0.0,0.0,0.0,8008.0,1.0,1.0,0.12308093905448914
23,0.0,0.0,0.0,2447.0,1.0,1.0,0.13688139617443085
23,0.0,0.0,0.0,604.0,1.0,1.0,0.47217777371406555
23,0.0,0.0,0.0,1903.0,1.0,1.0,0.24571315944194794
23,0.0,0.0,0.0,5536.0,0.0,0.0,0.16672533750534058
23,0.0,0.0,0.0,5462.0,0.0,0.0,0.10827191174030304
23,0.0,0.0,0.0,5642.0,0.0,0.0,0.21370072662830353
23,0.0,0.0,0.0,5361.0,0.0,0.0,0.19742929935455322
23,1.0,0.20764331210191084,163.0,785.0,1.0,1.0,0.2704651653766632
23,0.0,0.0,0.0,4451.0,0.0,0.0,0.22175151109695435
23,0.0,0.0,0.0,2505.0,1.0,1.0,0.2211800068616867
23,0.0,0.0,0.0,728.0,1.0,1.0,0.32856878638267517
23,0.0,0.0,0.0,2223.0,1.0,1.0,0.27386993169784546
23,0.0,0.0,0.0,4867.0,1.0,1.0,0.14472143352031708
23,0.0,0.0,0.0,8676.0,0.0,0.0,0.15567052364349365
23,0.0,0.0,0.0,4889.0,1.0,1.0,0.19830872118473053
23,0.0,0.0,0.0,5987.0,0.0,0.0,0.24944321811199188
23,0.0,0.0,0.0,4028.0,1.0,1.0,0.09566676616668701
23,0.0,0.0,0.0,5301.0,1.0,1.0,0.12040646374225616
23,0.0,0.0,0.0,2450.0,1.0,1.0,0.11775068193674088
23,0.0,0.0,0.0,1601.0,1.0,1.0,0.3664386570453644
23,0.0,0.0,0.0,1285.0,1.0,1.0,0.26872533559799194
23,0.0,0.0,0.0,5290.0,0.0,0.0,0.1876625418663025
23,0.0,0.0,0.0,5639.0,0.0,0.0,0.19259631633758545
23,0.0,0.0,0.0,5468.0,0.0,0.0,0.19878360629081726
23,0.0,0.0,0.0,4420.0,0.0,0.0,0.24385268986225128
23,0.0,0.0,0.0,4347.0,1.0,1.0,0.2077590674161911
23,0.0,0.0,0.0,2634.0,1.0,1.0,0.2364688515663147
23,0.0,0.0,0.0,1556.0,1.0,1.0,0.25389158725738525
23,0.0,0.0,0.0,2152.0,1.0,1.0,0.12272381782531738
23,0.0,0.0,0.0,7064.0,0.0,0.0,0.10532186180353165
23,0.0,0.0,0.0,7086.0,0.0,0.0,0.11496400088071823
23,0.0,0.0,0.0,4858.0,0.0,0.0,0.21457169950008392
23,0.0,0.0,0.0,2766.0,1.0,1.0,0.112380251288414
23,0.0,0.0,0.0,1445.0,1.0,1.0,0.27801865339279175
23,0.0,0.0,0.0,565.0,1.0,1.0,0.3834027945995331
23,0.0,0.0,0.0,5506.0,0.0,0.0,0.1661735624074936
23,0.0,0.0,0.0,5537.0,0.0,0.0,0.18469177186489105
23,0.0,0.0,0.0,5359.0,0.0,0.0,0.15064051747322083
23,0.0,0.0,0.0,5591.0,0.0,0.0,0.17405910789966583
23,1.0,0.1315040650406504,647.0,4920.0,1.0,1.0,0.12924271821975708
24,0.0,0.0,0.0,2511.0,1.0,1.0,0.19309143722057343
24,0.0,0.0,0.0,6254.0,1.0,1.0,0.12819497287273407
24,0.0,0.0,0.0,7923.0,0.0,0.0,0.14705373346805573
24,0.0,0.0,0.0,9647.0,0.0,0.0,0.13696585595607758
24,0.0,0.0,0.0,5789.0,0.0,0.0,0.17121106386184692
24,0.0,0.0,0.0,5891.0,0.0,0.0,0.1884790062904358
24,0.0,0.0,0.0,1622.0,1.0,1.0,0.2560264766216278
24,0.0,0.0,0.0,5522.0,0.0,0.0,0.22359290719032288
24,0.0,0.0,0.0,6418.0,0.0,0.0,0.14595818519592285
24,0.0,0.0,0.0,3982.0,1.0,1.0,0.18618588149547577
24,0.0,0.0,0.0,7122.0,0.0,0.0,0.15343892574310303
24,0.0,0.0,0.0,6812.0,0.0,0.0,0.23836104571819305
24,0.0,0.0,0.0,6322.0,0.0,0.0,0.1553463488817215
24,0.0,0.0,0.0,6229.0,0.0,0.0,0.14384271204471588
24,0.0,0.0,0.0,5453.0,0.0,0.0,0.20469489693641663
24,1.0,0.2534562211981567,275.0,1085.0,1.0,1.0,0.3640323579311371
24,0.0,0.0,0.0,7189.0,0.0,0.0,0.1573488563299179
24,0.0,0.0,0.0,7816.0,0.0,0.0,0.14315427839756012
24,0.0,0.0,0.0,5542.0,1.0,1.0,0.1219102218747139
24,0.0,0.0,0.0,9226.0,0.0,0.0,0.10660260170698166
24,0.0,0.0,0.0,4334.0,1.0,1.0,0.13457068800926208
24,0.0,0.0,0.0,5829.0,0.0,0.0,0.1544528603553772
24,0.0,0.0,0.0,3345.0,1.0,1.0,0.23765629529953003
24,0.0,0.0,0.0,6190.0,0.0,0.0,0.19276420772075653
24,0.0,0.0,0.0,6609.0,0.0,0.0,0.1730872094631195
24,0.0,0.0,0.0,6608.0,0.0,0.0,0.1794745773077011
24,0.0,0.0,0.0,6281.0,1.0,1.0,0.16078965365886688
24,0.0,0.0,0.0,6360.0,0.0,0.0,0.17965446412563324
24,0.0,0.0,0.0,5796.0,0.0,0.0,0.1974763572216034
24,0.0,0.0,0.0,1103.0,1.0,1.0,0.2508833706378937
24,0.0,0.0,0.0,879.0,1.0,1.0,0.26931706070899963
24,0.0,0.0,0.0,5326.0,0.0,0.0,0.2430313527584076
24,0.0,0.0,0.0,9182.0,0.0,0.0,0.09937617927789688
24,0.0,0.0,0.0,5972.0,1.0,1.0,0.11453676223754883
24,0.0,0.0,0.0,5607.0,0.0,0.0,0.1797497719526291
24,0.0,0.0,0.0,5811.0,0.0,0.0,0.15732501447200775
24,0.0,0.0,0.0,8138.0,0.0,0.0,0.1126369908452034
24,0.0,0.0,0.0,7335.0,0.0,0.0,0.14427140355110168
24,0.0,0.0,0.0,6660.0,0.0,0.0,0.14898735284805298
24,0.0,0.0,0.0,6358.0,0.0,0.0,0.1572689563035965
24,0.0,0.0,0.0,6417.0,0.0,0.0,0.14183931052684784
24,0.0,0.0,0.0,6293.0,0.0,0.0,0.1586032211780548
24,0.0,0.0,0.0,6074.0,0.0,0.0,0.19015204906463623
24,0.0,0.0,0.0,913.0,1.0,1.0,0.32395580410957336
24,0.0,0.0,0.0,5315.0,0.0,0.0,0.23172025382518768
24,0.0,0.0,0.0,2990.0,1.0,1.0,0.16135703027248383
24,1.0,0.12,465.0,3875.0,1.0,1.0,0.13311636447906494
24,1.0,0.16354234001292825,253.0,1547.0,1.0,1.0,0.19980260729789734
24,0.0,0.0,0.0,8616.0,0.0,0.0,0.1387588232755661
24,0.0,0.0,0.0,9091.0,0.0,0.0,0.10577934235334396
24,0.0,0.0,0.0,7414.0,1.0,1.0,0.16102206707000732
24,0.0,0.0,0.0,5654.0,0.0,0.0,0.1538410633802414
24,0.0,0.0,0.0,5753.0,0.0,0.0,0.21053816378116608
24,0.0,0.0,0.0,2439.0,1.0,1.0,0.354552686214447
24,0.0,0.0,0.0,3793.0,0.0,0.0,0.33599916100502014
24,0.0,0.0,0.0,6438.0,0.0,0.0,0.1664218306541443
24,0.0,0.0,0.0,6215.0,0.0,0.0,0.14473018050193787
24,0.0,0.0,0.0,6265.0,0.0,0.0,0.15457093715667725
24,0.0,0.0,0.0,6620.0,0.0,0.0,0.15033534169197083
24,0.0,0.0,0.0,6308.0,0.0,0.0,0.1436663120985031
24,0.0,0.0,0.0,5903.0,0.0,0.0,0.18724803626537323
24,0.0,0.0,0.0,2320.0,1.0,1.0,0.2927830219268799
24,0.0,0.0,0.0,583.0,1.0,1.0,0.4023960828781128
24,1.0,0.14359075646849695,727.0,5063.0,1.0,1.0,0.11783792078495026
25,0.0,0.0,0.0,4785.0,0.0,0.0,0.19202205538749695
25,0.0,0.0,0.0,3620.0,1.0,1.0,0.24647283554077148
25,0.0,0.0,0.0,574.0,1.0,1.0,0.3917335867881775
25,0.0,0.0,0.0,724.0,1.0,1.0,0.34497925639152527
25,0.0,0.0,0.0,8172.0,0.0,0.0,0.04992068186402321
