_step,_timestamp,val-aux/alfworld/reward/std@2,val-aux/alfworld/reward/best@16/mean,training/epoch,response_length/mean,actor/kl_loss,prompt_length/min,timing_s/dump_rollout_generations,critic/rewards_teacher/min,diag/group_teacher_minus_on_reward_mean,val-aux/alfworld/reward/mean@1,timing_per_token_ms/gen,val-aux/alfworld/reward/worst@8/mean,global_seqlen/min,val-aux/alfworld/reward/best@16/std,actor/off_pg_loss,perf/throughput,response_length/max,val-core/alfworld/reward/best@94/std,val-aux/alfworld/reward/best@3/std,diag/exp_token_ratio,critic/rewards_sum/max,val-aux/alfworld/reward/worst@3/std,critic/rewards/max,exp_mask_ratio,val-aux/alfworld/reward/best@64/std,diag/entropy_onpolicy_token_std,val-aux/alfworld/reward/worst@94/mean,diag/teacher_adv_pos_ratio,diag/reward_teacher_mean,actor/on_pg_clipfrac_lower,val-core/alfworld/reward/mean@94,actor/on_pg_loss,response_length/clip_ratio,global_seqlen/balanced_max,prompt_length/mean,critic/rewards_teacher/mean,critic/advantages/min,val-aux/alfworld/reward/best@8/mean,critic/rewards_sum/mean,actor/grad_norm,val-aux/alfworld/reward/worst@2/mean,critic/returns/max,global_seqlen/max,actor/entropy_loss,val-aux/alfworld/reward/best@3/mean,diag/reward_onpolicy_mean,val-aux/alfworld/reward/worst@8/std,val-aux/alfworld/reward/best@32/std,diag/group_gap_count,diag/adv_onpolicy_sample_mean,luffy/tasks_with_partial_teacher,diag/adv_teacher_token_mean,actor/on_pg_clipfrac,luffy/total_onpolicy_kept,timing_s/adv,critic/returns/min,perf/mfu/actor,diag/group_teacher_minus_on_reward_std,diag/entropy_offpolicy_token_mean,actor/pg_loss,val-aux/alfworld/reward/worst@2/std,global_seqlen/mean,val-core/alfworld/reward/best@94/mean,val-aux/alfworld/reward/best@2/std,prompt_length/max,training/global_step,critic/advantages/mean,critic/score/max,diag/entropy_teacher_token_mean,timing_per_token_ms/update_actor,critic/rewards_last/mean,val-aux/alfworld/reward/best@32/mean,prompt_length/clip_ratio,perf/cpu_memory_used_gb,val-aux/alfworld/reward/worst@4/std,global_seqlen/minmax_diff,diag/entropy_onpolicy_token_mean,timing_s/reward,critic/rewards_onpolicy/max,perf/total_num_tokens,perf/time_per_step,response_length/min,diag/adv_onpolicy_token_mean,luffy/tasks_with_full_teacher,critic/rewards_last/min,timing_s/testing,critic/rewards_onpolicy/count,critic/rewards_onpolicy/mean,diag/teacher_token_ratio,critic/returns/mean,timing_per_token_ms/adv,timing_s/old_log_prob,actor/ppo_kl,val-aux/alfworld/reward/worst@94/std,val-aux/alfworld/reward/worst@32/std,timing_s/update_actor,diag/onpolicy_adv_pos_ratio,val-aux/alfworld/reward/worst@64/mean,_runtime,timing_s/ref,critic/advantages/max,perf/max_memory_reserved_gb,critic/rewards/mean,critic/rewards_last/max,critic/rewards_onpolicy/min,val-aux/alfworld/reward/std@94,val-aux/alfworld/reward/best@2/mean,luffy/onpolicy_replaced_by_teacher,val-aux/alfworld/reward/best@8/std,val-aux/alfworld/reward/mean@3,training/num_term_traj,critic/rewards_teacher/count,actor/kl_coef,timing_s/step,perf/max_memory_allocated_gb,timing_s/gen,val-aux/alfworld/reward/std@3,timing_per_token_ms/ref,val-aux/alfworld/reward/best@4/mean,critic/score/min,val-aux/alfworld/reward/worst@16/std,critic/rewards_sum/min,luffy/tasks_without_teacher,actor/lr,critic/rewards/min,val-aux/alfworld/reward/best@4/std,training/num_not_none_traj,val-aux/alfworld/reward/best@64/mean,critic/rewards_teacher/max,val-aux/alfworld/reward/mean@2,val-aux/alfworld/reward/worst@16/mean,val-aux/alfworld/reward/worst@3/mean,luffy/total_teacher_rollouts,diag/adv_teacher_sample_mean,val-aux/alfworld/reward/worst@4/mean,global_seqlen/balanced_min,val-aux/alfworld/reward/worst@64/std,critic/score/mean,val-aux/alfworld/reward/worst@32/mean,run_id,label,teacher_use_log_prob,teacher_sampling
85,1767989985.8488474,,,0,5052.6875,0.2987661361694336,275,0.17083625122904778,1.0,0.4642857142857143,,0.9774691376015289,,59921,,-0.04116860404610634,260.1753816842206,12332,,,0.006803310010582209,1,,1,0.002638345118612051,,0.3294944167137146,,0.75,1.0,0,,-0.08974501863121986,0.015625,87325,404.71875,1.0,-1.20761239528656,,0.59375,2.1908810138702393,,2.4748666286468506,103694,0.06461335718631744,,0.5357142686843872,,,8.0,-0.005873342510312796,0.0,1.285980463027954,0,56.0,0.1008605994284153,-1.20761239528656,0.19574724275355568,0.31743551490412814,0.36557629704475403,-0.1309136226773262,,87318.5,,,697,85,-0.009131872095167637,1,0.36557629704475403,0.0367244540653727,0.59375,,0.109375,278.16040420532227,,43773,0.06255178898572922,0.0016507133841514587,1.0,349274,335.6139978915453,473,-0.018003277480602264,8.0,0,,56.0,0.5357142686843872,0.006803310010582209,-0.009131872095167637,0.0002887721371428028,3.3581323884427547,0,,,12.826896969228983,0.2857142984867096,,29696.640998765,3.0313566252589226,2.4748666286468506,97.23046875,0.59375,1,0.0,,,8.0,,,34,8.0,0.001,335.6139978915453,76.05430126190186,316.0861499644816,,0.008679021700037572,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.07405971735715866,,87314,,0.59375,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
86,1767990260.910203,,,0,4249.078125,0.36668920516967773,275,0.12960904091596603,1.0,0.5,,0.9551815271807599,,62477,,-0.04116860032081604,266.7476469505272,7982,,,0.009560897015035152,1,,1,0.004822530783712864,,0.38321828842163086,,1.0,1.0,0,,-0.13392372243106365,0.015625,73374,336.46875,1.0,-2.4748666286468506,,0.5625,2.4092695713043213,,1.6201815605163574,92426,0.08716824650764465,,0.5,,,8.0,-0.0076726945117115974,0.0,0.8574526906013489,0,56.0,0.08673899993300438,-2.4748666286468506,0.19368432892082668,0.2575393768188564,0.3720912039279938,-0.1750923227518797,,73368.75,,,442,86,-0.020429329946637154,1,0.3720912039279938,0.0342900255909668,0.5625,,0.109375,278.2651138305664,,29949,0.08441783487796783,0.002753976732492447,1.0,293475,275.0492866151035,584,-0.028903694823384285,8.0,0,,56.0,0.5,0.009560897015035152,-0.020429329946637154,0.0002955583948649949,2.6510245352983475,0,,,10.063265260308981,0.5,,30023.652133502,2.3477352522313595,1.6201815605163574,97.23046875,0.5625,1,0.0,,,8.0,,,31,8.0,0.001,275.0492866151035,76.05430126190186,259.75301968306303,,0.007999779375522138,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.09509328752756119,,73361,,0.5625,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
87,1767990587.921342,,,0,5076.453125,0.43547171354293823,275,0.15594183653593063,1.0,0.5535714285714286,,0.950875327252098,,60520,,-0.16193918325006962,267.04069159473613,10469,,,0.007171591743826866,1,,1,0.0033045520540326834,,0.33931127190589905,,1.0,1.0,0,,0.4074621219187975,0.015625,87328,381.203125,1.0,-2.4748666286468506,,0.515625,3.6953320503234863,,2.4748666286468506,136093,0.07060538232326508,,0.4464285671710968,,,8.0,-0.003984731622040272,0.0,1.1661163568496704,0,56.0,0.08932185545563698,-2.4748666286468506,0.2079378369478605,0.2714050741709047,0.3398642838001251,0.24552293866872787,,87322.5,,,548,87,-0.015087186358869076,1,0.3398642838001251,0.034166476252667465,0.515625,,0.109375,278.52254486083984,,75573,0.06866041570901871,0.0015080124139785767,1.0,349290,327.00072591379285,510,-0.023619484156370163,8.0,0,,56.0,0.4464285671710968,0.007171591743826866,-0.015087186358869076,0.00025572405581504473,3.042394023388624,0,,,11.934008490294218,0.4464285671710968,,30365.84179556,2.811765171587467,2.4748666286468506,97.23046875,0.515625,1,0.0,,,8.0,,,28,8.0,0.001,327.00072591379285,76.05430126190186,308.93273769691586,,0.008049944663710576,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.09739916771650314,,87316,,0.515625,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
88,1767990930.1110442,,,0,4974.328125,0.30895233154296875,275,0.17222065851092339,1.0,0.4642857142857143,,1.0121888080080894,,54307,,-0.06861434131860733,251.4236758810495,12747,,,0.006847658660262823,1,,1,0.002526891650632024,,0.35040268301963806,,1.0,1.0,0,,0.06147204339504242,0.015625,86063,402.640625,1.0,-2.4748666286468506,,0.59375,2.617662191390991,,1.6201815605163574,122383,0.07280486077070236,,0.5357142686843872,,,8.0,-0.008280758745968342,0.0,0.8368555307388306,0,56.0,0.11011796444654465,-2.4748666286468506,0.18532107605110432,0.2230356427999428,0.3637593984603882,-0.007142297923564911,,86031.5,,,733,88,-0.019691741093993187,1,0.3637593984603882,0.038207552103687197,0.59375,,0.109375,279.09391021728516,,68076,0.07079876959323883,0.003900669515132904,1.0,344126,342.1774011477828,656,-0.025597527623176575,8.0,0,,56.0,0.5357142686843872,0.006847658660262823,-0.019691741093993187,0.0003199931549680775,3.4279793612658978,0,,,13.14821207523346,0.5357142686843872,,30685.301732336,3.038417622447014,1.6201815605163574,97.23046875,0.59375,1,0.0,,,8.0,,,33,8.0,0.001,342.1774011477828,76.05430126190186,322.2373923510313,,0.008829375352187903,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.08710113167762756,,86007,,0.59375,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
89,1767991249.5709343,,,0,4824.5625,0.4013073146343231,275,0.17438311129808426,1.0,0.5178571428571428,,0.9766507068636845,,54969,,-0.0920557752251625,260.97436643937124,12713,,,0.007261021062731743,1,,1,0.0026051350869238377,,0.34425026178359985,,1.0,1.0,0,,0.21271279640495777,0.015625,83368,385.796875,1.0,-2.4748666286468506,,0.546875,2.651304006576538,,1.6201815605163574,148618,0.07248404622077942,,0.4821428656578064,,,8.0,-0.002492747502401471,0.0,0.9796535968780518,0,56.0,0.10159731283783913,-2.4748666286468506,0.20212169945999023,0.27606472917393404,0.3438716530799866,0.12065702117979527,,83365.75,,,734,89,-0.018562989309430122,1,0.3438716530799866,0.035285289391692905,0.546875,,0.109375,279.49506759643555,,93649,0.07049908488988876,0.001706235110759735,1.0,333463,319.44037698954344,461,-0.025864072144031525,8.0,0,,56.0,0.4821428656578064,0.007261021062731743,-0.018562989309430122,0.0003046734205529223,3.0687109753489494,0,,,11.76633845642209,0.4821428656578064,,30974.623560613,2.736491270363331,1.6201815605163574,97.23046875,0.546875,1,0.0,,,8.0,,,31,8.0,0.001,319.44037698954344,76.05430126190186,301.5623920597136,,0.008206281567560212,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.12062706798315048,,83362,,0.546875,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
90,1767991538.8927824,,,0,4184.9375,0.6236613392829895,275,0.13932867348194122,1.0,0.5357142857142858,,1.0197386520713374,,48658,,-0.03068525344133377,251.86975585729758,10156,,,0.007881688885390759,1,,1,0.003081787843257189,,0.3913341760635376,,1.0,1.0,0,,0.07424392364919186,0.015625,72876,369.28125,1.0,-2.4748666286468506,,0.53125,2.620032787322998,,2.4748666286468506,116007,0.08999675512313843,,0.4642857015132904,,,8.0,-0.009725394658744335,0.0,0.9515199661254883,0,56.0,0.08650622889399529,-2.4748666286468506,0.18718869564357546,0.3174355149041282,0.3451448380947113,0.043558670207858086,,72867.5,,,547,90,-0.026157652959227562,1,0.3451448380947113,0.036380209925183135,0.53125,,0.109375,279.5694236755371,,67349,0.08796978741884232,0.0025638118386268616,1.0,291470,289.3062716163695,525,-0.03392462059855461,8.0,0,,56.0,0.4642857015132904,0.007881688885390759,-0.026157652959227562,0.00029679290799737633,2.785963512957096,0,,,10.60373978689313,0.4642857015132904,,31188.880660171,2.545974839478731,2.4748666286468506,97.23046875,0.53125,1,0.0,,,8.0,,,30,8.0,0.001,289.3062716163695,76.05430126190186,273.12272161617875,,0.008734946442099465,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.11345329135656357,,72854,,0.53125,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
91,1767991753.1497998,,,0,3948.03125,0.9445686936378479,275,0.14681457355618477,1.0,0.4821428571428571,,0.7815005549896963,,56688,,-0.15244803950190544,321.25597283206866,9777,,,0.007321687415242195,1,,1,0.0028007219079881907,,0.3925473988056183,,1.0,1.0,0,,0.29191618598997593,0.015625,68837,353.640625,1.0,-2.4748666286468506,,0.578125,3.32973051071167,,2.4748666286468506,79467,0.09492655098438263,,0.5178571343421936,,,8.0,-0.0052175396122038364,0.0,0.8469493389129639,0,56.0,0.08836704865098,-2.4748666286468506,0.16614798298133282,0.29396567202061297,0.3923839330673218,0.1394681464880705,,68826.75,,,544,91,-0.026919640600681305,1,0.3923839330673218,0.04026256161630464,0.578125,,0.109375,279.77843856811523,,22779,0.09273259341716766,0.0028008967638015747,1.0,275307,214.2427093051374,464,-0.033365026116371155,8.0,0,,56.0,0.5178571343421936,0.007321687415242195,-0.026919640600681305,0.00032097639599058505,2.846510875970125,0,,,11.084565050899982,0.5178571343421936,,31730.750870944,2.58875684812665,2.4748666286468506,97.23046875,0.578125,1,0.0,,,8.0,,,32,8.0,0.001,214.2427093051374,76.05430126190186,197.46487123146653,,0.00940316391565289,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.09994665533304214,,68813,,0.578125,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
92,1767992295.0200834,,,0,5195.359375,0.39803946018218994,275,0.22526432573795319,1.0,0.6530612244897959,,1.5646704558245905,,49353,,-0.22445111349225044,163.67365980806096,21580,,,0.00910969264805317,1,,1,0.0021420286502689123,,0.36193200945854187,,1.0,1.0,0,,0.08947951346635818,0.015625,91964,347.546875,1.0,-1.6201815605163574,,0.390625,4.210177898406982,,2.4748666286468506,112497,0.0830971822142601,,0.31578946113586426,,,7.0,-0.0190042145550251,0.0,1.5051294565200806,0,57.0,0.12512366101145744,-1.6201815605163574,0.1796562320084545,0.2629407903413291,0.3944709300994873,-0.13497160002589226,,88686.5,,,515,92,-0.0427246056497097,1,0.3944709300994873,0.04002989819950318,0.390625,,0.125,280.2298393249512,,63144,0.0802345797419548,0.003745347261428833,1.0,354746,541.8495566360652,623,-0.05695471540093422,7.0,0,,57.0,0.31578946113586426,0.00910969264805317,-0.0427246056497097,0.0003527133808738011,3.6353351958096027,0,,,14.200446266680956,0.31578946113586426,,31977.825897318,3.374910455197096,2.4748666286468506,97.23046875,0.390625,1,0.0,,,7.0,,,19,7.0,0.001,541.8495566360652,76.05430126190186,520.2576205730438,,0.009513596926243272,,0,,0,1.0,1e-06,0,,64,,1.0,,,,7.0,0.18121238052845,,85418,,0.390625,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
93,1767992542.095091,,,0,4217.421875,0.707653820514679,275,0.1447807066142559,1.0,0.7321428571428572,,0.8554509060539366,,46009,,-0.14061741530895233,293.6187936496049,10248,,,0.009147324599325657,1,,1,0.003599377116188407,,0.4157830774784088,,1.0,1.0,0,,0.1592089831829071,0.015625,72544,316.453125,1.0,-1.6201815605163574,,0.359375,3.070542573928833,,2.4748666286468506,91562,0.10582824796438217,,0.2678571343421936,,,8.0,-0.0254701916128397,0.0,1.7474571466445923,0,56.0,0.09802279621362686,-1.6201815605163574,0.1820458054217428,0.28064702938395913,0.42480310797691345,0.018591567873954773,,72542.0,,,470,93,-0.02394617535173893,1,0.42480310797691345,0.036854006338537235,0.359375,,0.109375,280.2649116516113,,45553,0.10288354009389877,0.0019511207938194275,1.0,290168,247.06184198334813,515,-0.04029935970902443,8.0,0,,56.0,0.2678571343421936,0.009147324599325657,-0.02394617535173893,0.0003378139430041454,2.7127984017133713,0,,,10.693853311240673,0.2678571343421936,,32173.22557943,2.4933447763323784,2.4748666286468506,97.23046875,0.359375,1,0.0,,,8.0,,,17,8.0,0.001,247.06184198334813,76.05430126190186,230.89903130754828,,0.00859276273170156,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.22163118422031403,,72537,,0.359375,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
94,1767992737.4947867,,,0,3382.546875,0.7279067635536194,275,0.12684819474816322,1.0,0.4285714285714286,,0.8315599202804949,,35155,,-0.020088201388716698,305.062236259715,9751,,,0.008300882764160633,1,,1,0.002726031467318535,,0.43282490968704224,,1.0,1.0,0,,-0.04693160392343998,0.015625,59608,342.8125,1.0,-2.4748666286468506,,0.625,3.6289467811584473,,2.4748666286468506,85817,0.11189817637205124,,0.5714285969734192,,,8.0,-0.017153536900877953,0.0,1.029213309288025,0,56.0,0.09635727852582932,-2.4748666286468506,0.15896899221688537,0.25753937681885636,0.3911883533000946,-0.06701980531215668,,59605.75,,,549,94,-0.05722079053521156,1,0.3911883533000946,0.04247919637246818,0.625,,0.109375,280.6693687438965,,50662,0.10956043004989624,0.001526806503534317,1.0,238423,195.3888187892735,511,-0.06631463766098022,8.0,0,,56.0,0.5714285969734192,0.008300882764160633,-0.05722079053521156,0.0004041442248685291,2.5646548457443714,0,,,10.12801743671298,0.5714285969734192,,32507.155526007,2.4150234162807465,2.4748666286468506,97.23046875,0.625,1,0.0,,,8.0,,,37,8.0,0.001,195.3888187892735,76.05430126190186,180.01858622208238,,0.010129154554219796,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.10438498109579086,,59602,,0.625,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
95,1767993071.42481,,,0,5282.515625,1.3111262321472168,275,0.20971452444791794,1.0,0.6071428571428571,,0.9238269002445327,,31346,,-0.19376585632562637,271.1984090850847,18747,,,0.005729396361857653,1,,1,0.0015685734106227756,,0.3467422127723694,,0.875,1.0,0,,0.27148066461086273,0.015625,93123,377.265625,1.0,-2.4748666286468506,,0.46875,2.952805519104004,,2.4748666286468506,124071,0.07690303772687912,,0.3928571343421936,,,8.0,-0.01721830852329731,0.0,1.250426173210144,0,56.0,0.12322495505213737,-2.4748666286468506,0.18126001262399882,0.34809979802889157,0.31730836629867554,0.07771480828523636,,90556.5,,,548,95,-0.02957065775990486,1,0.31730836629867554,0.0391475894809099,0.46875,,0.109375,281.1826400756836,,92725,0.07551772147417068,0.005265276879072189,1.0,362226,333.91235702857375,668,-0.03694652020931244,8.0,0,,56.0,0.3928571343421936,0.005729396361857653,-0.02957065775990486,0.00034018804572873666,3.6155656054615974,0,,,14.180274747312069,0.2678571343421936,,32818.509421172,3.419414635747671,2.4748666286468506,97.23046875,0.46875,1,0.0,,,8.0,,,26,8.0,0.001,333.91235702857375,76.05430126190186,312.3283222615719,,0.009440003301109449,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.10425607860088348,,89699,,0.46875,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
96,1767993382.7786999,,,0,4810.65625,0.5438088178634644,275,0.16659000515937805,1.0,0.625,,0.948542664649534,,53886,,-0.20923177152872086,267.6681251963172,12737,,,0.008561722002923489,1,,1,0.003056813031435013,,0.39119696617126465,,1.0,1.0,0,,0.14642172306776047,0.015625,83342,397.828125,1.0,-2.4748666286468506,,0.453125,3.947600841522217,,2.4748666286468506,119868,0.09525211155414581,,0.375,,,8.0,-0.024603113532066345,0.0,1.2559078931808472,0,56.0,0.1128302700817585,-2.4748666286468506,0.18621543193856951,0.3189387696337813,0.35164982080459595,-0.06281004846096039,,83335.75,,,737,96,-0.03162959963083267,1,0.35164982080459595,0.03765357847843409,0.453125,,0.109375,281.26247787475586,,65982,0.09303794056177139,0.003048144280910492,1.0,333343,311.33983524888754,385,-0.042748332023620605,8.0,0,,56.0,0.375,0.008561722002923489,-0.03162959963083267,0.0003384809942964409,3.336881574243307,0,,,12.551556810736656,0.375,,33110.693709651,3.100362826138735,2.4748666286468506,97.23046875,0.453125,1,0.0,,,8.0,,,22,8.0,0.001,311.33983524888754,76.05430126190186,292.0392126776278,,0.009300818754672318,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.16833828389644623,,83333,,0.453125,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
97,1767993674.962952,,,0,4687.03125,0.38713327050209045,275,0.1410784274339676,1.0,0.5714285714285714,,0.9186563143357558,,59319,,-0.10978294163942337,276.77971106589507,8777,,,0.008734206669032574,1,,1,0.004410893190652132,,0.3959102928638458,,1.0,1.0,0,,0.08633032999932766,0.015625,80872,367.203125,1.0,-2.4748666286468506,,0.453125,6.057782173156738,,2.4748666286468506,102307,0.09724675118923187,,0.38596490025520325,,,7.0,-0.008919869549572468,0.0,0.9624031186103821,0,57.0,0.08366204425692558,-2.4748666286468506,0.1984995331305955,0.2414726442081476,0.3087121844291687,-0.02345261164009571,,80867.75,,,504,97,-0.024869175627827644,1,0.3087121844291687,0.034240602944467596,0.453125,,0.109375,281.50200271606445,,42988,0.09538349509239197,0.0012591592967510223,1.0,323471,292.1736918091774,531,-0.03356819227337837,7.0,0,,57.0,0.38596490025520325,0.008734206669032574,-0.024869175627827644,0.000258638469157747,2.752840183675289,0,,,11.075842075049877,0.38596490025520325,,33365.712154052,2.5310251340270042,2.4748666286468506,97.23046875,0.453125,1,0.0,,,7.0,,,26,7.0,0.001,292.1736918091774,76.05430126190186,275.56933461129665,,0.007824581288668859,,0,,0,1.0,1e-06,0,,64,,1.0,,,,7.0,0.11678945273160934,,80863,,0.453125,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
98,1767993929.9813905,,,0,3868.109375,0.45171019434928894,275,0.13126109912991524,1.0,0.5178571428571429,,0.968847784705294,,38978,,-0.09205576777458191,263.4670544330816,8134,,,0.006422711536288261,1,,1,0.0029043429531157017,,0.44405558705329895,,1.0,1.0,0,,0.00796821340918541,0.015625,67188,331.0,1.0,-2.4748666286468506,,0.546875,7.044003009796143,,2.4748666286468506,88746,0.11827623099088669,,0.4821428656578064,,,8.0,-0.0270010344684124,0.0,0.9767306447029114,0,56.0,0.08429867029190063,-2.4748666286468506,0.1786906289843436,0.31083741402730736,0.35305869579315186,-0.0840875543653965,,67185.75,,,420,98,-0.052626579999923706,1,0.35305869579315186,0.03723530365880171,0.546875,,0.109375,281.6949653625488,,49768,0.11675853282213211,0.0031875893473625183,1.0,268743,255.00626689195633,514,-0.05928058549761772,8.0,0,,56.0,0.4821428656578064,0.006422711536288261,-0.052626579999923706,0.00031367764106190907,2.56739554554224,0,,,10.006727211177349,0.4821428656578064,,33747.271860896,2.347201358526945,2.4748666286468506,97.23046875,0.546875,1,0.0,,,8.0,,,31,8.0,0.001,255.00626689195633,76.05430126190186,239.84698873385787,,0.008733999987076668,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.13031157851219177,,67181,,0.546875,,nj1g3tzx,LUFFY / logprob / sampling=confidence,True,confidence
1,1767998989.477244,,,0,4759.890625,0.002441606717184186,275,0.15142957866191864,1.0,0.5535714285714286,,0.8734719142464175,,48051,,-0.18178601562976837,273.9099574798849,10571,,,0.0070708030834794044,1,,1,0.0030241934582591057,,0.4173716604709625,,0.875,1.0,0,,0.3060212917625904,0.015625,81788,351.453125,1.0,-1.20761239528656,,0.515625,3.7277350425720215,,2.4748666286468506,139880,0.12623180449008942,,0.4464285671710968,,,8.0,-0.02886308543384075,0.0,1.1491860151290894,0,56.0,0.09990987926721573,-1.20761239528656,0.20021930875294686,0.2895941917897653,0.27703946828842163,0.12423527613282204,,81781.5,,,558,1,-0.04469248652458191,1,0.27703946828842163,0.0475343268804675,0.515625,,0.109375,283.92774963378906,,91829,0.12515787780284882,0.0028710253536701202,1.0,327126,298.5707447528839,551,-0.05319428816437721,8.0,0,,56.0,0.4464285671710968,0.0070708030834794044,-0.04469248652458191,0.00030541711532319576,10.51706813275814,0,,,15.549714215099812,0.3214285671710968,,452.263765755,6.138763632625341,2.4748666286468506,67.9453125,0.515625,1,0.0,,,8.0,,,29,8.0,0.001,298.5707447528839,55.27681827545166,266.0883696526289,,0.01876574663165062,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.12405477464199066,,81778,,0.515625,,6iuti28h,LUFFY / logprob / sampling=random,True,random
2,1767999137.4185028,,,0,4428.390625,0.0027738322969526052,275,0.1363944336771965,1.0,0.8571428571428572,,0.4770092340909005,,70843,,-0.14061741530895233,510.71390736760145,5922,,,0.012331652455031872,1,,1,0.008782465942203999,,0.4836885929107666,,1.0,1.0,0,,0.13161580078303814,0.015625,75550,293.375,1.0,-1.20761239528656,,0.25,2.005535840988159,,2.4748666286468506,80333,0.1705796718597412,,0.1428571492433548,,,8.0,-0.054407235234975815,0.0,1.8929648399353027,0,56.0,0.08078287914395332,-1.20761239528656,0.23214710593833868,0.1749635530559413,0.3222615420818329,-0.009001614525914192,,75548.25,,,296,2,-0.04727376252412796,1,0.3222615420818329,0.028128302263929456,0.25,,0.875,284.5785026550293,,9490,0.16868582367897034,0.0010282918810844421,1.0,302193,147.92675294354558,912,-0.07149884849786758,8.0,0,,56.0,0.1428571492433548,0.012331652455031872,-0.04727376252412796,0.00026732213897725403,2.087575774639845,0,,,8.500176046043634,0.1428571492433548,,730.93207283,1.9173944927752018,2.4748666286468506,90.837890625,0.25,1,0.0,,,8.0,,,11,8.0,0.001,147.92675294354558,55.27681827545166,135.19252609834075,,0.006344933511945022,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.3203068971633911,,75547,,0.25,,6iuti28h,LUFFY / logprob / sampling=random,True,random
3,1767999416.086998,,,0,5033.296875,0.019243432208895683,275,0.15805000811815262,1.0,0.7321428571428572,,0.8136090327466803,,60458,,-0.23488499224185944,308.9211055628637,9541,,,0.013578326441347599,1,,1,0.006803757976740599,,0.43537795543670654,,1.0,1.0,0,,0.16977432556450367,0.015625,86091,346.859375,1.0,-2.4748666286468506,,0.359375,1.582664132118225,,2.4748666286468506,105870,0.1372355818748474,,0.2678571343421936,,,8.0,-0.03641077131032944,0.0,1.9429398775100708,0,56.0,0.0847802571952343,-2.4748666286468506,0.21162312481532514,0.31491414443836424,0.36895668506622314,-0.06511066667735577,,86082.5,,,504,3,-0.02893282286822796,1,0.36895668506622314,0.031756899994069755,0.359375,,0.109375,285.3157730102539,,45412,0.13404588401317596,0.0015613622963428497,1.0,344330,278.65528916567564,574,-0.05607611685991287,8.0,0,,56.0,0.2678571343421936,0.013578326441347599,-0.02893282286822796,0.00024621803849572883,2.7907325476408005,0,,,10.934853374958038,0.2678571343421936,,973.705266524,2.5805145762860775,2.4748666286468506,95.111328125,0.359375,1,0.0,,,8.0,,,18,8.0,0.001,278.65528916567564,59.672006130218506,262.0886913277209,,0.00749430655558934,,0,,0,0.0,1e-06,0,,64,,1.0,,,,8.0,0.24226252734661102,,86067,,0.359375,,6iuti28h,LUFFY / logprob / sampling=random,True,random
